income_line_id,household_id,owner,source_type,frequency,net_or_gross,amount_annualized
HH007357_I2,HH007357,client_1,rental_income,annual,gross,82666.79
HH007358_I1,HH007358,client_2,business_income,monthly,gross,21040.46
HH007358_I2,HH007358,client_1,interest_dividends,monthly,gross,8293.38
HH007358_I3,HH007358,joint,pension_income,monthly,gross,21570.89
HH007359_I1,HH007359,client_1,bonus,weekly,gross,25066.74
HH007359_I2,HH007359,client_1,interest_dividends,monthly,gross,26628.44
HH007359_I3,HH007359,client_1,bonus,monthly,gross,17107.71
HH007360_I1,HH007360,client_1,social_security,ad_hoc,gross,119379.56
HH007361_I1,HH007361,client_1,business_income,monthly,gross,3864.25
HH007361_I2,HH007361,client_1,salary,weekly,gross,10126.64
HH007361_I3,HH007361,client_1,bonus,monthly,gross,11066.03
HH007362_I1,HH007362,client_2,rental_income,monthly,gross,26616.84
HH007362_I2,HH007362,client_1,bonus,monthly,gross,76677.7
HH007363_I1,HH007363,client_2,bonus,monthly,gross,41319.51
HH007364_I1,HH007364,joint,pension_income,quarterly,gross,16529.25
HH007365_I1,HH007365,client_1,business_income,monthly,gross,44533.18
HH007365_I2,HH007365,joint,interest_dividends,monthly,gross,81883.04
HH007366_I1,HH007366,client_2,social_security,quarterly,gross,176574.62
HH007367_I1,HH007367,client_1,bonus,monthly,gross,37838.84
HH007367_I2,HH007367,client_1,bonus,monthly,gross,44852.43
HH007367_I3,HH007367,client_1,salary,monthly,gross,26604.34
HH007367_I4,HH007367,joint,pension_income,monthly,gross,19460.09
HH007368_I1,HH007368,client_2,rental_income,monthly,gross,9308.68
HH007368_I2,HH007368,client_2,business_income,weekly,gross,9307.41
HH007368_I3,HH007368,client_1,social_security,monthly,gross,21256.14
HH007369_I1,HH007369,client_1,salary,monthly,gross,75442.36
HH007369_I2,HH007369,client_1,pension_income,monthly,gross,116391.08
HH007370_I1,HH007370,client_1,bonus,monthly,gross,12752.73
HH007370_I2,HH007370,client_2,bonus,monthly,gross,44021.52
HH007371_I1,HH007371,client_2,interest_dividends,monthly,gross,195973.59
HH007372_I1,HH007372,client_1,rental_income,weekly,gross,15365.67
HH007372_I2,HH007372,client_1,pension_income,ad_hoc,gross,10688.56
HH007372_I3,HH007372,client_1,bonus,monthly,gross,11912.67
HH007372_I4,HH007372,client_1,social_security,monthly,gross,0.0
HH007372_I5,HH007372,client_1,interest_dividends,monthly,gross,0.0
HH007373_I1,HH007373,client_1,rental_income,monthly,gross,187604.73
HH007374_I1,HH007374,client_2,social_security,monthly,gross,310488.52
HH007375_I1,HH007375,client_2,rental_income,monthly,gross,7083.0
HH007375_I2,HH007375,client_1,interest_dividends,monthly,gross,16681.09
HH007376_I1,HH007376,client_1,rental_income,monthly,gross,29361.83
HH007377_I1,HH007377,client_1,salary,monthly,gross,25243.04
HH007378_I1,HH007378,client_2,interest_dividends,annual,gross,60997.96
HH007378_I2,HH007378,client_1,salary,monthly,gross,95410.94
HH007379_I1,HH007379,client_2,interest_dividends,annual,gross,197660.01
HH007380_I1,HH007380,client_1,social_security,ad_hoc,gross,14480.08
HH007380_I2,HH007380,client_1,salary,monthly,gross,148727.92
HH007381_I1,HH007381,client_1,bonus,monthly,gross,19307.35
HH007381_I2,HH007381,client_1,social_security,quarterly,gross,44041.22
HH007382_I1,HH007382,client_1,interest_dividends,annual,gross,21737.83
HH007382_I2,HH007382,client_1,salary,monthly,gross,14164.37
HH007382_I3,HH007382,client_2,bonus,quarterly,gross,130364.44
HH007383_I1,HH007383,client_1,business_income,monthly,gross,5523.07
HH007383_I2,HH007383,joint,salary,monthly,gross,13514.77
HH007384_I1,HH007384,client_2,business_income,monthly,gross,6991.71
HH007384_I2,HH007384,joint,business_income,weekly,gross,11512.09
HH007385_I1,HH007385,client_1,business_income,monthly,gross,310442.48
HH007386_I1,HH007386,joint,pension_income,monthly,gross,124400.75
HH007387_I1,HH007387,client_1,salary,weekly,gross,152319.87
HH007388_I1,HH007388,joint,salary,monthly,gross,81067.49
HH007389_I1,HH007389,client_2,rental_income,monthly,gross,27279.44
HH007390_I1,HH007390,joint,pension_income,weekly,gross,27169.31
HH007391_I1,HH007391,client_2,social_security,monthly,gross,46132.1
HH007391_I2,HH007391,client_1,pension_income,monthly,gross,22839.88
HH007391_I3,HH007391,client_1,social_security,monthly,gross,15618.0
HH007391_I4,HH007391,client_1,social_security,weekly,gross,21566.66
HH007391_I5,HH007391,client_1,interest_dividends,monthly,gross,0.0
HH007392_I1,HH007392,client_2,interest_dividends,weekly,gross,37694.86
HH007392_I2,HH007392,client_1,pension_income,monthly,gross,83935.76
HH007393_I1,HH007393,client_2,rental_income,monthly,gross,3965.06
HH007393_I2,HH007393,joint,salary,monthly,gross,15309.65
HH007394_I1,HH007394,client_1,pension_income,quarterly,gross,163208.0
HH007395_I1,HH007395,client_2,salary,monthly,gross,19108.82
HH007395_I2,HH007395,client_2,bonus,monthly,gross,7618.71
HH007395_I3,HH007395,client_1,social_security,monthly,gross,10224.96
HH007395_I4,HH007395,client_2,interest_dividends,monthly,gross,38280.2
HH007396_I1,HH007396,client_1,rental_income,annual,gross,10449.26
HH007396_I2,HH007396,client_1,business_income,annual,gross,25976.92
HH007396_I3,HH007396,client_1,bonus,monthly,gross,57145.11
HH007397_I1,HH007397,client_2,pension_income,monthly,gross,78490.75
HH007398_I1,HH007398,client_1,rental_income,monthly,gross,70010.64
HH007399_I1,HH007399,client_1,salary,ad_hoc,gross,54191.54
HH007399_I2,HH007399,client_1,salary,monthly,gross,260946.99
HH007400_I1,HH007400,joint,salary,weekly,gross,34562.33
HH007401_I1,HH007401,joint,salary,monthly,gross,147726.37
HH007402_I1,HH007402,client_1,rental_income,monthly,gross,11734.95
HH007402_I2,HH007402,joint,interest_dividends,monthly,gross,17247.71
HH007403_I1,HH007403,client_1,business_income,weekly,gross,4085.26
HH007404_I1,HH007404,joint,social_security,monthly,gross,160103.57
HH007405_I1,HH007405,client_2,interest_dividends,annual,gross,17608.54
HH007405_I2,HH007405,client_1,pension_income,ad_hoc,gross,12898.61
HH007405_I3,HH007405,client_1,salary,annual,gross,73002.69
HH007406_I1,HH007406,client_1,social_security,weekly,gross,5153.57
HH007406_I2,HH007406,client_2,pension_income,monthly,gross,5561.1
HH007406_I3,HH007406,client_1,rental_income,quarterly,gross,9189.66
HH007406_I4,HH007406,client_1,pension_income,weekly,gross,13149.91
HH007407_I1,HH007407,client_2,social_security,weekly,gross,23688.76
HH007407_I2,HH007407,client_1,social_security,ad_hoc,gross,48380.24
HH007408_I1,HH007408,client_1,bonus,monthly,gross,72464.21
HH007408_I2,HH007408,client_1,pension_income,weekly,gross,159687.64
HH007409_I1,HH007409,client_1,bonus,monthly,gross,20130.67
HH007409_I2,HH007409,client_1,salary,monthly,gross,213652.21
HH007410_I1,HH007410,client_1,business_income,weekly,gross,73738.17
HH007411_I1,HH007411,client_2,interest_dividends,weekly,gross,42807.61
HH007411_I2,HH007411,client_1,bonus,monthly,gross,37813.04
HH007411_I3,HH007411,client_2,business_income,monthly,gross,13231.95
HH007411_I4,HH007411,client_1,interest_dividends,monthly,gross,31777.88
HH007412_I1,HH007412,client_1,business_income,annual,gross,23234.63
HH007412_I2,HH007412,client_2,social_security,monthly,gross,13098.05
HH007412_I3,HH007412,client_1,bonus,monthly,gross,96725.03
HH007413_I1,HH007413,client_2,interest_dividends,monthly,gross,65477.91
HH007413_I2,HH007413,client_1,business_income,monthly,gross,81509.91
HH007413_I3,HH007413,client_1,salary,monthly,gross,38940.58
HH007413_I4,HH007413,joint,business_income,quarterly,gross,5291.53
HH007414_I1,HH007414,client_1,rental_income,monthly,gross,80857.18
HH007414_I2,HH007414,client_1,salary,weekly,gross,37463.6
HH007414_I3,HH007414,client_1,business_income,monthly,gross,78960.94
HH007414_I4,HH007414,client_1,interest_dividends,monthly,gross,4507.39
HH007415_I1,HH007415,client_1,interest_dividends,monthly,gross,513125.83
HH007416_I1,HH007416,client_1,salary,monthly,gross,120020.86
HH007417_I1,HH007417,client_1,interest_dividends,monthly,gross,27594.57
HH007417_I2,HH007417,client_1,rental_income,monthly,gross,65935.87
HH007418_I1,HH007418,client_1,pension_income,monthly,gross,135197.72
HH007419_I1,HH007419,client_1,business_income,monthly,gross,5702.29
HH007419_I2,HH007419,client_1,rental_income,monthly,gross,64896.95
HH007420_I1,HH007420,client_1,interest_dividends,quarterly,gross,2524.0
HH007420_I2,HH007420,client_1,interest_dividends,quarterly,gross,3185.16
HH007420_I3,HH007420,client_2,rental_income,annual,gross,4638.37
HH007421_I1,HH007421,client_2,salary,ad_hoc,gross,118637.99
HH007422_I1,HH007422,client_1,salary,monthly,gross,14067.12
HH007422_I2,HH007422,client_1,salary,weekly,gross,24180.82
HH007423_I1,HH007423,client_2,business_income,weekly,gross,17325.68
HH007423_I2,HH007423,client_2,salary,monthly,gross,187708.91
HH007424_I1,HH007424,client_1,bonus,monthly,gross,165620.84
HH007425_I1,HH007425,joint,interest_dividends,monthly,gross,34780.56
HH007425_I2,HH007425,client_1,pension_income,weekly,gross,59770.85
HH007426_I1,HH007426,client_1,interest_dividends,monthly,gross,21199.36
HH007426_I2,HH007426,client_1,rental_income,weekly,gross,23312.88
HH007426_I3,HH007426,client_1,salary,monthly,gross,34229.53
HH007427_I1,HH007427,client_1,business_income,monthly,gross,118833.58
HH007428_I1,HH007428,client_1,pension_income,monthly,gross,45379.2
HH007428_I2,HH007428,client_1,business_income,monthly,gross,53074.9
HH007428_I3,HH007428,joint,business_income,monthly,gross,34848.11
HH007429_I1,HH007429,client_1,social_security,annual,gross,61498.63
HH007429_I2,HH007429,client_1,business_income,monthly,gross,33072.53
HH007429_I3,HH007429,client_1,pension_income,ad_hoc,gross,32176.87
HH007429_I4,HH007429,client_1,pension_income,monthly,gross,27427.07
HH007429_I5,HH007429,client_1,pension_income,monthly,gross,0.0
HH007429_I6,HH007429,client_1,bonus,monthly,gross,0.0
HH007429_I7,HH007429,client_1,bonus,weekly,gross,0.0
HH007430_I1,HH007430,client_1,business_income,monthly,gross,34561.32
HH007431_I1,HH007431,client_1,salary,monthly,gross,54406.73
HH007431_I2,HH007431,client_1,salary,quarterly,gross,69717.64
HH007431_I3,HH007431,client_1,social_security,monthly,gross,15092.23
HH007431_I4,HH007431,client_2,pension_income,monthly,gross,33512.32
HH007432_I1,HH007432,joint,pension_income,monthly,gross,2917.86
HH007432_I2,HH007432,client_1,social_security,monthly,gross,2491.72
HH007432_I3,HH007432,joint,business_income,annual,gross,984.73
HH007432_I4,HH007432,client_2,bonus,weekly,gross,3398.84
HH007433_I1,HH007433,client_1,business_income,monthly,gross,41613.77
HH007433_I2,HH007433,client_1,rental_income,weekly,gross,33147.59
HH007433_I3,HH007433,client_1,interest_dividends,monthly,gross,23088.37
HH007433_I4,HH007433,client_1,rental_income,annual,gross,0.0
HH007434_I1,HH007434,client_2,salary,ad_hoc,gross,104324.8
HH007435_I1,HH007435,client_1,salary,monthly,gross,121377.06
HH007436_I1,HH007436,client_1,salary,monthly,gross,22243.31
HH007436_I2,HH007436,client_1,business_income,monthly,gross,16666.93
HH007436_I3,HH007436,client_1,business_income,monthly,gross,14513.59
HH007436_I4,HH007436,client_1,interest_dividends,quarterly,gross,4091.63
HH007437_I1,HH007437,client_1,pension_income,monthly,gross,215113.47
HH007438_I1,HH007438,client_1,business_income,monthly,gross,163208.0
HH007439_I1,HH007439,client_1,business_income,monthly,gross,18332.56
HH007439_I2,HH007439,joint,business_income,monthly,gross,9209.32
HH007439_I3,HH007439,client_2,interest_dividends,monthly,gross,18760.27
HH007440_I1,HH007440,client_1,business_income,monthly,gross,163208.0
HH007441_I1,HH007441,client_1,interest_dividends,monthly,gross,9356.85
HH007441_I2,HH007441,client_1,social_security,monthly,gross,27544.98
HH007441_I3,HH007441,client_1,pension_income,ad_hoc,gross,16839.22
HH007441_I4,HH007441,client_2,social_security,annual,gross,15073.98
HH007442_I1,HH007442,client_1,salary,monthly,gross,803.73
HH007442_I2,HH007442,client_1,business_income,monthly,gross,515.03
HH007442_I3,HH007442,client_1,interest_dividends,monthly,gross,3654.4
HH007443_I1,HH007443,client_1,pension_income,annual,gross,13032.3
HH007443_I2,HH007443,client_1,interest_dividends,monthly,gross,28331.33
HH007444_I1,HH007444,joint,interest_dividends,monthly,gross,56682.62
HH007444_I2,HH007444,client_1,rental_income,monthly,gross,106525.38
HH007445_I1,HH007445,client_2,pension_income,monthly,gross,17031.26
HH007445_I2,HH007445,client_2,business_income,annual,gross,23033.57
HH007445_I3,HH007445,joint,social_security,monthly,gross,30821.24
HH007446_I1,HH007446,client_2,social_security,ad_hoc,gross,57237.62
HH007446_I2,HH007446,client_2,rental_income,annual,gross,105970.38
HH007447_I1,HH007447,client_1,interest_dividends,quarterly,gross,47244.55
HH007448_I1,HH007448,client_1,pension_income,annual,gross,2404.73
HH007448_I2,HH007448,client_2,business_income,monthly,gross,879.18
HH007448_I3,HH007448,client_1,interest_dividends,monthly,gross,5366.74
HH007449_I1,HH007449,client_2,business_income,monthly,gross,93934.19
HH007449_I2,HH007449,client_2,pension_income,monthly,gross,183547.61
HH007450_I1,HH007450,client_1,rental_income,monthly,gross,28503.08
HH007450_I2,HH007450,client_1,business_income,monthly,gross,45610.67
HH007451_I1,HH007451,client_1,pension_income,monthly,gross,38153.95
HH007451_I2,HH007451,client_1,rental_income,monthly,gross,32026.74
HH007451_I3,HH007451,client_1,bonus,weekly,gross,23369.46
HH007451_I4,HH007451,client_1,rental_income,monthly,gross,19337.16
HH007451_I5,HH007451,client_2,interest_dividends,monthly,gross,2339.29
HH007451_I6,HH007451,joint,business_income,quarterly,gross,0.0
HH007452_I1,HH007452,client_2,salary,annual,gross,8544.73
HH007452_I2,HH007452,client_1,rental_income,monthly,gross,10321.45
HH007452_I3,HH007452,client_1,bonus,quarterly,gross,22939.9
HH007453_I1,HH007453,client_1,pension_income,monthly,gross,10943.3
HH007453_I2,HH007453,client_1,rental_income,ad_hoc,gross,4932.24
HH007453_I3,HH007453,client_1,interest_dividends,weekly,gross,19799.29
HH007454_I1,HH007454,client_1,bonus,monthly,gross,6060.94
HH007454_I2,HH007454,client_1,rental_income,annual,gross,1345.26
HH007454_I3,HH007454,client_2,business_income,monthly,gross,8140.2
HH007455_I1,HH007455,client_1,salary,monthly,gross,12226.27
HH007455_I2,HH007455,client_1,salary,monthly,gross,20762.76
HH007455_I3,HH007455,client_1,social_security,monthly,gross,28187.65
HH007455_I4,HH007455,client_1,rental_income,ad_hoc,gross,19237.34
HH007455_I5,HH007455,client_1,bonus,monthly,gross,0.0
HH007455_I6,HH007455,joint,pension_income,monthly,gross,0.0
HH007455_I7,HH007455,client_2,interest_dividends,monthly,gross,0.0
HH007455_I8,HH007455,client_1,rental_income,monthly,gross,0.0
HH007456_I1,HH007456,client_1,pension_income,annual,gross,4575.42
HH007456_I2,HH007456,client_1,salary,monthly,gross,17112.41
HH007456_I3,HH007456,client_1,business_income,monthly,gross,16787.72
HH007457_I1,HH007457,joint,business_income,monthly,gross,60653.55
HH007457_I2,HH007457,client_1,interest_dividends,weekly,gross,65056.68
HH007457_I3,HH007457,client_1,business_income,monthly,gross,37497.77
HH007458_I1,HH007458,client_1,pension_income,monthly,gross,199048.67
HH007459_I1,HH007459,client_1,interest_dividends,monthly,gross,251513.03
HH007460_I1,HH007460,client_2,bonus,quarterly,gross,14906.98
HH007460_I2,HH007460,client_1,pension_income,monthly,gross,13118.31
HH007460_I3,HH007460,joint,rental_income,monthly,gross,26983.42
HH007461_I1,HH007461,client_1,social_security,monthly,gross,30497.39
HH007461_I2,HH007461,client_1,rental_income,monthly,gross,32480.99
HH007461_I3,HH007461,client_1,social_security,quarterly,gross,13144.89
HH007462_I1,HH007462,client_1,social_security,monthly,gross,334563.75
HH007463_I1,HH007463,client_2,social_security,monthly,gross,72522.11
HH007463_I2,HH007463,client_1,rental_income,monthly,gross,185482.44
HH007464_I1,HH007464,client_1,rental_income,ad_hoc,gross,5569.05
HH007464_I2,HH007464,client_2,salary,weekly,gross,9993.73
HH007464_I3,HH007464,client_1,salary,annual,gross,3903.82
HH007464_I4,HH007464,client_1,salary,monthly,gross,11449.5
HH007464_I5,HH007464,client_2,salary,monthly,gross,7137.46
HH007464_I6,HH007464,client_1,salary,quarterly,gross,0.0
HH007465_I1,HH007465,client_1,rental_income,monthly,gross,123979.91
HH007466_I1,HH007466,client_1,rental_income,weekly,gross,68220.54
HH007467_I1,HH007467,client_1,bonus,monthly,gross,19634.48
HH007467_I2,HH007467,joint,pension_income,monthly,gross,42053.58
HH007467_I3,HH007467,client_1,business_income,weekly,gross,40227.05
HH007467_I4,HH007467,client_2,bonus,ad_hoc,gross,17419.63
HH007468_I1,HH007468,client_2,salary,monthly,gross,6214.46
HH007468_I2,HH007468,client_2,interest_dividends,monthly,gross,59597.02
HH007469_I1,HH007469,client_2,bonus,monthly,gross,11890.93
HH007469_I2,HH007469,client_2,business_income,monthly,gross,4630.53
HH007469_I3,HH007469,client_1,interest_dividends,weekly,gross,18450.1
HH007470_I1,HH007470,joint,interest_dividends,monthly,gross,40747.77
HH007471_I1,HH007471,client_1,interest_dividends,weekly,gross,44381.09
HH007471_I2,HH007471,client_1,pension_income,quarterly,gross,118826.91
HH007472_I1,HH007472,client_1,salary,monthly,gross,30295.41
HH007472_I2,HH007472,client_1,interest_dividends,monthly,gross,68529.0
HH007472_I3,HH007472,client_1,bonus,monthly,gross,25008.51
HH007472_I4,HH007472,client_1,interest_dividends,monthly,gross,39987.81
HH007473_I1,HH007473,client_1,rental_income,monthly,gross,215162.26
HH007474_I1,HH007474,client_1,business_income,annual,gross,326.74
HH007474_I2,HH007474,client_1,rental_income,monthly,gross,385.69
HH007474_I3,HH007474,client_2,pension_income,weekly,gross,2671.22
HH007475_I1,HH007475,client_1,bonus,monthly,gross,64304.52
HH007476_I1,HH007476,client_2,business_income,monthly,gross,7385.54
HH007476_I2,HH007476,client_1,business_income,monthly,gross,11728.94
HH007476_I3,HH007476,client_2,business_income,monthly,gross,4603.46
HH007476_I4,HH007476,client_2,business_income,monthly,gross,25670.68
HH007477_I1,HH007477,joint,bonus,monthly,gross,6225.41
HH007477_I2,HH007477,client_1,pension_income,annual,gross,5318.29
