policy_id,household_id,owner,policy_type,monthly_cost,amount_assured,assured_until
HH004390_PP1,HH004390,client_1,ltc,553.57,756713.47,2054-12-12
HH004392_PP1,HH004392,client_1,life,79.19,218142.21,2041-04-19
HH004393_PP1,HH004393,client_1,life,1685.3,1943150.81,2059-09-08
HH004394_PP1,HH004394,client_1,ltc,66.33,136760.3,2049-08-08
HH004396_PP1,HH004396,client_1,ltc,625.97,1815616.56,2045-07-21
HH004397_PP1,HH004397,client_1,disability,152.84,212971.16,2031-04-20
HH004402_PP1,HH004402,client_1,disability,549.2,516314.31,2054-02-18
HH004405_PP1,HH004405,client_1,ltc,1226.43,1487104.02,2033-05-27
HH004406_PP1,HH004406,client_1,ltc,176.21,290218.84,2052-03-10
HH004407_PP1,HH004407,client_1,life,109.63,225959.04,2038-04-16
HH004408_PP1,HH004408,client_1,disability,1464.4,1503930.9,2045-02-06
HH004409_PP1,HH004409,client_1,life,110.6,184078.62,2057-09-18
HH004410_PP1,HH004410,client_1,life,681.86,1395442.89,2033-08-16
HH004412_PP1,HH004412,client_1,life,82.68,173687.09,2042-04-29
HH004413_PP1,HH004413,client_1,life,694.19,717965.25,2055-12-30
HH004414_PP1,HH004414,client_1,disability,462.6,1311987.58,2040-05-29
HH004416_PP1,HH004416,client_1,disability,28.8,142684.83,2057-02-17
HH004417_PP1,HH004417,client_1,life,55.79,187628.95,2036-12-11
HH004419_PP1,HH004419,client_1,disability,422.94,942649.47,2052-09-15
HH004420_PP1,HH004420,client_1,disability,134.79,186781.73,2041-07-06
HH004421_PP1,HH004421,client_1,ltc,117.45,130815.58,2036-04-11
HH004423_PP1,HH004423,client_1,disability,605.23,1208393.95,2053-01-25
HH004425_PP1,HH004425,client_1,disability,97.54,382356.33,2035-09-17
HH004427_PP1,HH004427,client_1,life,981.28,896914.1,2058-01-19
HH004431_PP1,HH004431,client_1,ltc,213.38,418517.53,2052-04-10
HH004433_PP1,HH004433,client_1,life,213.6,846281.79,2045-09-02
HH004434_PP1,HH004434,client_1,disability,652.99,1870864.37,2044-05-21
HH004437_PP1,HH004437,client_1,disability,676.52,835140.96,2059-08-30
HH004439_PP1,HH004439,client_1,ltc,163.12,252200.72,2036-10-01
HH004440_PP1,HH004440,client_1,ltc,126.31,220723.51,2033-07-01
HH004441_PP1,HH004441,client_1,disability,787.25,1564189.65,2033-09-24
HH004443_PP1,HH004443,client_1,ltc,245.34,608659.96,2048-05-17
HH004444_PP1,HH004444,client_1,ltc,202.53,394549.87,2046-05-19
HH004445_PP1,HH004445,client_1,disability,72.23,173981.23,2039-11-20
HH004446_PP1,HH004446,client_1,disability,636.79,631820.83,2060-06-27
HH004448_PP1,HH004448,client_1,ltc,754.33,944783.85,2033-09-08
HH004449_PP1,HH004449,client_1,life,124.21,231189.6,2043-11-19
HH004450_PP1,HH004450,client_1,ltc,135.08,327442.73,2034-11-22
HH004451_PP1,HH004451,client_1,disability,88.54,282774.59,2054-10-25
HH004452_PP1,HH004452,client_1,disability,350.57,598271.98,2051-03-27
HH004453_PP1,HH004453,client_1,ltc,361.43,468286.94,2044-02-27
HH004454_PP1,HH004454,client_1,ltc,118.54,345032.25,2048-11-25
HH004456_PP1,HH004456,client_1,ltc,58.97,265067.64,2055-06-09
HH004458_PP1,HH004458,client_1,ltc,368.43,423165.55,2060-05-29
HH004459_PP1,HH004459,client_1,ltc,158.74,260689.12,2037-10-28
HH004463_PP1,HH004463,client_1,ltc,457.61,802373.53,2035-03-09
HH004465_PP1,HH004465,client_1,ltc,115.08,203588.8,2033-07-04
HH004466_PP1,HH004466,client_1,disability,2007.42,2524749.52,2036-06-22
HH004468_PP1,HH004468,client_1,ltc,98.23,545834.69,2036-12-15
HH004469_PP1,HH004469,client_1,life,243.5,303244.47,2039-06-03
HH004470_PP1,HH004470,client_1,life,312.43,711511.01,2033-01-04
HH004471_PP1,HH004471,client_1,life,293.68,1283642.42,2047-09-13
HH004472_PP1,HH004472,client_1,ltc,899.76,1380740.7,2047-10-31
HH004473_PP1,HH004473,client_1,life,433.41,507821.88,2042-05-10
HH004474_PP1,HH004474,client_1,disability,550.7,854613.62,2055-06-14
HH004476_PP1,HH004476,client_1,ltc,149.44,454025.01,2046-07-16
HH004477_PP1,HH004477,client_1,ltc,229.63,337622.62,2061-04-01
HH004481_PP1,HH004481,client_1,disability,559.78,532720.02,2049-04-25
HH004489_PP1,HH004489,client_1,life,78.17,217169.07,2052-05-26
HH004491_PP1,HH004491,client_1,ltc,126.0,324098.93,2054-03-03
HH004493_PP1,HH004493,client_1,life,1717.97,1642437.85,2055-12-27
HH004495_PP1,HH004495,client_1,life,756.8,1201245.3,2042-09-26
HH004497_PP1,HH004497,client_1,life,60.08,141107.91,2034-01-18
HH004499_PP1,HH004499,client_1,life,39.61,80302.08,2043-12-08
HH004503_PP1,HH004503,client_1,ltc,396.59,485857.53,2058-09-21
HH004504_PP1,HH004504,client_1,disability,161.27,195059.73,2034-08-24
HH004505_PP1,HH004505,client_1,ltc,586.72,1115708.57,2034-05-05
HH004510_PP1,HH004510,client_1,life,81.79,431999.12,2034-08-06
HH004511_PP1,HH004511,client_1,life,367.99,494464.76,2052-07-28
HH004513_PP1,HH004513,client_1,life,229.16,454899.38,2040-03-19
HH004514_PP1,HH004514,client_1,ltc,381.03,475011.2,2034-10-06
HH004515_PP1,HH004515,client_1,ltc,267.87,298794.66,2049-03-22
HH004518_PP1,HH004518,client_1,life,279.69,743652.31,2057-12-16
HH004521_PP1,HH004521,client_1,disability,585.77,1075310.78,2031-12-20
HH004525_PP1,HH004525,client_1,life,661.58,650568.72,2042-08-26
HH004527_PP1,HH004527,client_1,ltc,2362.18,2665053.8,2033-11-30
HH004528_PP1,HH004528,client_1,ltc,2270.79,2649845.07,2060-08-23
HH004530_PP1,HH004530,client_1,ltc,676.48,741722.05,2059-09-12
HH004531_PP1,HH004531,client_1,ltc,1192.91,1438393.24,2053-12-01
HH004532_PP1,HH004532,client_1,ltc,356.23,1362749.35,2050-10-29
HH004535_PP1,HH004535,client_1,disability,161.65,740056.74,2049-07-07
HH004536_PP1,HH004536,client_1,disability,331.87,1535471.0,2033-04-20
HH004539_PP1,HH004539,client_1,ltc,688.32,631295.89,2056-05-10
HH004540_PP1,HH004540,client_1,life,131.75,155764.13,2040-10-30
HH004542_PP1,HH004542,client_1,disability,399.08,1316754.05,2032-09-13
HH004544_PP1,HH004544,client_1,disability,57.79,165630.47,2040-11-15
HH004548_PP1,HH004548,client_1,disability,1179.4,1361969.72,2032-07-03
HH004549_PP1,HH004549,client_1,life,378.72,681587.93,2046-06-20
HH004552_PP1,HH004552,client_1,life,636.11,765862.98,2043-06-20
HH004556_PP1,HH004556,client_1,life,395.9,1578567.79,2031-12-01
HH004557_PP1,HH004557,client_1,ltc,396.93,467868.1,2031-07-22
HH004558_PP1,HH004558,client_1,disability,71.99,256306.82,2051-09-28
HH004560_PP1,HH004560,client_1,ltc,274.83,372907.31,2046-06-09
HH004561_PP1,HH004561,client_1,ltc,56.68,301867.54,2045-02-11
HH004563_PP1,HH004563,client_1,life,316.51,315220.83,2041-03-22
HH004564_PP1,HH004564,client_1,ltc,345.66,995790.36,2037-01-05
HH004566_PP1,HH004566,client_1,disability,116.25,336522.42,2058-07-16
HH004573_PP1,HH004573,client_1,ltc,101.47,289535.52,2043-10-30
HH004575_PP1,HH004575,client_1,ltc,208.38,223740.6,2042-12-19
HH004576_PP1,HH004576,client_1,disability,187.8,319225.54,2044-04-11
HH004577_PP1,HH004577,client_1,disability,714.16,706502.19,2043-04-25
HH004578_PP1,HH004578,client_1,disability,1383.56,1428356.05,2054-01-22
HH004580_PP1,HH004580,client_1,ltc,269.81,774622.72,2038-10-23
HH004581_PP1,HH004581,client_1,disability,623.35,843315.6,2043-02-07
HH004586_PP1,HH004586,client_1,disability,244.04,251887.63,2060-02-17
HH004590_PP1,HH004590,client_1,ltc,72.8,321896.83,2057-08-16
HH004592_PP1,HH004592,client_1,disability,195.62,1008383.18,2053-05-29
HH004593_PP1,HH004593,client_1,ltc,351.71,439963.01,2033-12-02
HH004597_PP1,HH004597,client_1,life,176.68,301355.58,2045-11-24
HH004598_PP1,HH004598,client_1,life,244.87,561952.28,2034-01-13
HH004599_PP1,HH004599,client_1,life,321.27,407685.19,2033-10-19
HH004600_PP1,HH004600,client_1,disability,580.91,762320.18,2049-06-21
HH004601_PP1,HH004601,client_1,disability,97.05,130680.51,2056-08-25
HH004602_PP1,HH004602,client_1,ltc,34.51,221116.23,2056-03-13
HH004604_PP1,HH004604,client_1,ltc,119.75,306543.23,2034-09-11
HH004605_PP1,HH004605,client_1,life,124.45,303385.22,2049-02-03
HH004606_PP1,HH004606,client_1,disability,216.19,556477.21,2052-02-19
HH004607_PP1,HH004607,client_1,life,965.45,1471670.64,2041-12-23
HH004608_PP1,HH004608,client_1,life,107.84,112298.04,2052-11-21
HH004610_PP1,HH004610,client_1,ltc,416.3,2548910.83,2049-11-08
HH004612_PP1,HH004612,client_1,life,131.43,328375.79,2056-10-25
HH004615_PP1,HH004615,client_1,life,545.79,708669.55,2041-04-24
HH004616_PP1,HH004616,client_1,disability,218.75,432670.54,2043-12-24
HH004617_PP1,HH004617,client_1,ltc,87.44,222389.94,2044-07-06
HH004618_PP1,HH004618,client_1,life,692.5,788022.27,2057-05-10
HH004619_PP1,HH004619,client_1,disability,507.49,1215440.3,2060-09-10
HH004620_PP1,HH004620,client_1,ltc,496.02,1282060.82,2050-06-28
HH004621_PP1,HH004621,client_1,ltc,805.59,1029604.2,2046-10-11
HH004623_PP1,HH004623,client_1,disability,587.16,771061.12,2032-03-23
HH004625_PP1,HH004625,client_1,life,1365.13,1745209.62,2049-01-30
HH004626_PP1,HH004626,client_1,life,524.38,513880.79,2050-09-21
HH004628_PP1,HH004628,client_1,life,1558.88,2172779.68,2041-11-26
HH004630_PP1,HH004630,client_1,life,600.53,730327.28,2039-01-21
HH004631_PP1,HH004631,client_1,life,159.18,177506.1,2046-11-18
HH004637_PP1,HH004637,client_1,life,390.82,977272.3,2054-02-17
HH004640_PP1,HH004640,client_1,ltc,130.27,224903.38,2045-12-24
HH004643_PP1,HH004643,client_1,disability,39.05,120202.55,2037-11-01
HH004644_PP1,HH004644,client_1,ltc,90.82,164704.68,2045-08-01
HH004646_PP1,HH004646,client_1,life,163.39,262553.95,2043-04-14
HH004648_PP1,HH004648,client_1,disability,44.73,102479.32,2053-01-26
HH004650_PP1,HH004650,client_1,ltc,270.63,738237.05,2042-10-20
HH004653_PP1,HH004653,client_1,life,492.35,673798.71,2042-05-11
HH004654_PP1,HH004654,client_1,life,295.09,562013.31,2032-09-11
HH004655_PP1,HH004655,client_1,ltc,1368.35,1537360.32,2053-08-15
HH004656_PP1,HH004656,client_1,ltc,43.68,59081.75,2043-07-01
HH004657_PP1,HH004657,client_1,life,460.52,2505435.87,2046-07-08
HH004662_PP1,HH004662,client_1,life,221.89,359524.58,2041-01-06
HH004664_PP1,HH004664,client_1,life,171.92,277251.67,2059-02-20
HH004665_PP1,HH004665,client_1,ltc,92.68,202822.44,2041-01-18
HH004667_PP1,HH004667,client_1,ltc,75.74,392102.25,2049-11-23
HH004669_PP1,HH004669,client_1,disability,510.03,497232.64,2059-08-15
HH004671_PP1,HH004671,client_1,life,450.97,436821.78,2038-04-09
HH004672_PP1,HH004672,client_1,disability,843.67,915266.02,2050-06-22
HH004673_PP1,HH004673,client_1,disability,873.04,1659209.84,2053-08-26
HH004674_PP1,HH004674,client_1,disability,857.28,1355504.64,2049-12-22
HH004676_PP1,HH004676,client_1,disability,279.24,424226.54,2055-09-15
HH004677_PP1,HH004677,client_1,ltc,241.92,251502.66,2052-09-15
HH004678_PP1,HH004678,client_1,ltc,754.28,758623.94,2053-08-21
HH004679_PP1,HH004679,client_1,life,297.84,567298.21,2049-01-13
HH004680_PP1,HH004680,client_1,life,350.66,489742.23,2058-09-03
HH004681_PP1,HH004681,client_1,disability,148.48,395010.38,2049-02-13
HH004683_PP1,HH004683,client_1,ltc,662.06,785951.09,2050-11-21
HH004684_PP1,HH004684,client_1,disability,255.41,592787.58,2045-01-17
HH004687_PP1,HH004687,client_1,life,1600.56,2184877.76,2032-10-10
HH004689_PP1,HH004689,client_1,ltc,290.93,492190.35,2045-12-24
HH004690_PP1,HH004690,client_1,life,88.8,126936.48,2039-04-12
HH004691_PP1,HH004691,client_1,disability,96.5,522769.54,2056-06-10
HH004692_PP1,HH004692,client_1,ltc,531.25,761764.87,2037-12-12
HH004693_PP1,HH004693,client_1,life,349.67,334324.75,2037-03-16
HH004695_PP1,HH004695,client_1,ltc,144.67,612030.98,2051-03-27
HH004698_PP1,HH004698,client_1,ltc,448.8,429597.38,2060-06-17
HH004699_PP1,HH004699,client_1,disability,719.26,675642.48,2043-12-27
HH004700_PP1,HH004700,client_1,life,54.27,313743.27,2032-03-01
HH004705_PP1,HH004705,client_1,disability,476.24,440692.67,2038-04-23
HH004706_PP1,HH004706,client_1,disability,664.45,660467.41,2058-12-23
HH004707_PP1,HH004707,client_1,life,229.86,290733.88,2038-05-13
HH004710_PP1,HH004710,client_1,ltc,336.81,547063.36,2044-11-24
HH004713_PP1,HH004713,client_1,ltc,189.02,190989.5,2056-12-22
HH004716_PP1,HH004716,client_1,disability,57.17,113850.81,2059-12-12
HH004717_PP1,HH004717,client_1,disability,3026.64,3042920.0,2036-05-08
HH004718_PP1,HH004718,client_1,disability,231.07,599237.57,2037-09-18
HH004723_PP1,HH004723,client_1,ltc,156.14,307917.26,2033-02-16
HH004724_PP1,HH004724,client_1,ltc,247.84,1105027.99,2051-02-11
HH004725_PP1,HH004725,client_1,disability,138.24,164256.8,2047-05-23
HH004726_PP1,HH004726,client_1,disability,97.9,146353.96,2039-08-13
HH004728_PP1,HH004728,client_1,ltc,223.62,401520.36,2051-09-27
HH004730_PP1,HH004730,client_1,disability,233.54,422286.34,2048-03-22
HH004732_PP1,HH004732,client_1,disability,276.67,1045346.19,2055-08-04
HH004733_PP1,HH004733,client_1,life,131.85,740476.82,2053-08-20
HH004734_PP1,HH004734,client_1,ltc,1244.21,1142588.06,2060-09-14
HH004739_PP1,HH004739,client_1,ltc,262.14,552149.45,2043-02-21
HH004740_PP1,HH004740,client_1,life,132.48,169088.24,2047-10-28
HH004741_PP1,HH004741,client_1,disability,351.93,362772.46,2054-10-03
HH004742_PP1,HH004742,client_1,life,208.51,267770.01,2040-11-02
HH004745_PP1,HH004745,client_1,ltc,577.82,845099.64,2041-06-18
HH004746_PP1,HH004746,client_1,disability,95.63,119667.04,2050-10-26
HH004749_PP1,HH004749,client_1,disability,908.73,1037140.65,2045-03-04
HH004751_PP1,HH004751,client_1,ltc,304.68,362535.84,2053-06-26
HH004753_PP1,HH004753,client_1,life,1795.28,1962701.38,2050-04-28
HH004757_PP1,HH004757,client_1,life,614.81,1065043.86,2045-08-31
HH004758_PP1,HH004758,client_1,life,1368.85,1854581.0,2035-03-01
HH004762_PP1,HH004762,client_1,disability,83.12,229273.88,2055-02-04
HH004764_PP1,HH004764,client_1,disability,20.85,78939.44,2048-10-21
HH004765_PP1,HH004765,client_1,ltc,607.07,828004.31,2038-08-28
HH004770_PP1,HH004770,client_1,disability,633.81,833269.78,2034-04-01
HH004771_PP1,HH004771,client_1,ltc,374.64,1032630.01,2044-02-22
HH004772_PP1,HH004772,client_1,ltc,174.53,596083.82,2060-11-04
HH004773_PP1,HH004773,client_1,disability,474.66,1003990.26,2048-09-06
HH004777_PP1,HH004777,client_1,disability,73.05,183474.94,2059-12-31
HH004778_PP1,HH004778,client_1,life,203.57,863519.8,2041-07-21
HH004779_PP1,HH004779,client_1,ltc,517.39,984983.98,2054-12-13
HH004780_PP1,HH004780,client_1,ltc,261.11,292956.33,2045-07-17
HH004782_PP1,HH004782,client_1,life,1470.34,1503323.85,2052-08-27
HH004784_PP1,HH004784,client_1,disability,808.32,1504965.52,2055-03-11
HH004785_PP1,HH004785,client_1,life,38.53,71020.35,2036-07-10
HH004787_PP1,HH004787,client_1,life,82.63,163296.51,2045-04-10
HH004791_PP1,HH004791,client_1,ltc,1601.43,1690722.06,2060-12-18
HH004793_PP1,HH004793,client_1,disability,853.48,1513627.47,2059-06-07
HH004796_PP1,HH004796,client_1,life,100.03,394323.83,2053-10-27
HH004797_PP1,HH004797,client_1,life,1733.23,1682167.28,2053-07-10
HH004799_PP1,HH004799,client_1,disability,68.56,159942.16,2039-11-18
HH004800_PP1,HH004800,client_1,disability,114.82,118655.4,2044-05-28
HH004801_PP1,HH004801,client_1,ltc,54.71,352468.33,2038-11-02
HH004803_PP1,HH004803,client_1,life,18.45,98370.97,2052-05-16
HH004807_PP1,HH004807,client_1,life,513.87,658256.75,2041-05-20
HH004809_PP1,HH004809,client_1,ltc,225.94,527080.83,2037-12-25
HH004810_PP1,HH004810,client_1,ltc,354.55,611478.53,2051-05-03
HH004812_PP1,HH004812,client_1,life,37.38,192159.05,2043-01-09
HH004814_PP1,HH004814,client_1,disability,163.65,845297.47,2059-12-10
HH004815_PP1,HH004815,client_1,disability,111.96,283358.07,2041-09-11
HH004816_PP1,HH004816,client_1,life,64.2,184480.16,2037-12-13
HH004819_PP1,HH004819,client_1,disability,137.37,350053.07,2037-01-06
HH004821_PP1,HH004821,client_1,ltc,671.05,1603712.14,2047-10-22
HH004822_PP1,HH004822,client_1,life,270.19,255255.19,2046-12-21
HH004825_PP1,HH004825,client_1,ltc,366.53,974936.84,2037-09-04
HH004826_PP1,HH004826,client_1,life,387.68,389700.26,2054-05-31
HH004829_PP1,HH004829,client_1,ltc,440.88,531872.49,2040-06-10
HH004830_PP1,HH004830,client_1,disability,815.17,2152214.8,2060-08-27
HH004833_PP1,HH004833,client_1,disability,568.29,734882.34,2043-11-11
HH004834_PP1,HH004834,client_1,life,59.45,220012.4,2054-05-26
HH004838_PP1,HH004838,client_1,ltc,192.32,177966.36,2053-07-11
HH004839_PP1,HH004839,client_1,life,287.07,273992.88,2057-03-23
HH004841_PP1,HH004841,client_1,disability,220.72,1167358.76,2046-03-28
HH004842_PP1,HH004842,client_1,life,888.16,1687226.61,2059-07-02
HH004844_PP1,HH004844,client_1,ltc,403.58,483368.26,2056-02-28
HH004845_PP1,HH004845,client_1,life,171.16,158029.55,2051-09-05
HH004847_PP1,HH004847,client_1,ltc,632.86,685878.77,2041-10-29
HH004848_PP1,HH004848,client_1,life,390.33,901835.05,2045-10-11
HH004849_PP1,HH004849,client_1,disability,111.79,132059.06,2057-08-24
HH004850_PP1,HH004850,client_1,life,206.99,450174.94,2041-05-25
HH004851_PP1,HH004851,client_1,disability,1106.86,2359059.87,2057-01-28
HH004855_PP1,HH004855,client_1,ltc,345.69,484374.86,2053-05-16
HH004857_PP1,HH004857,client_1,ltc,286.8,365782.96,2045-12-06
HH004859_PP1,HH004859,client_1,life,256.28,252452.79,2060-10-04
HH004861_PP1,HH004861,client_1,life,143.33,188183.53,2038-05-03
HH004862_PP1,HH004862,client_1,ltc,660.93,665025.36,2036-05-17
HH004867_PP1,HH004867,client_1,life,1203.64,1513140.47,2031-05-31
HH004869_PP1,HH004869,client_1,life,53.15,262737.66,2049-12-09
HH004870_PP1,HH004870,client_1,life,108.56,99162.3,2043-09-28
HH004874_PP1,HH004874,client_1,disability,116.57,164531.21,2051-08-28
HH004875_PP1,HH004875,client_1,life,146.84,313313.48,2058-02-12
HH004876_PP1,HH004876,client_1,life,188.4,190152.46,2040-10-19
HH004878_PP1,HH004878,client_1,life,2087.26,2230443.05,2055-04-12
HH004879_PP1,HH004879,client_1,life,171.59,581488.09,2047-12-19
HH004881_PP1,HH004881,client_1,life,1271.37,2484327.37,2055-02-02
HH004882_PP1,HH004882,client_1,disability,456.26,1281369.1,2044-05-21
HH004883_PP1,HH004883,client_1,life,418.91,439048.15,2041-07-03
HH004885_PP1,HH004885,client_1,ltc,825.07,877374.47,2031-10-03
HH004886_PP1,HH004886,client_1,disability,157.9,174792.65,2045-02-28
HH004888_PP1,HH004888,client_1,ltc,84.3,519080.02,2049-11-22
HH004890_PP1,HH004890,client_1,disability,116.01,430148.51,2045-01-11
HH004891_PP1,HH004891,client_1,life,705.5,1542153.06,2055-05-12
HH004892_PP1,HH004892,client_1,ltc,1075.95,1041822.97,2036-04-27
HH004893_PP1,HH004893,client_1,disability,324.04,299666.56,2059-08-09
HH004894_PP1,HH004894,client_1,disability,789.69,2148552.13,2039-10-19
HH004896_PP1,HH004896,client_1,ltc,759.62,1105857.89,2036-03-14
HH004897_PP1,HH004897,client_1,ltc,103.99,279534.84,2061-03-04
HH004903_PP1,HH004903,client_1,disability,1037.63,1770800.29,2055-05-08
HH004906_PP1,HH004906,client_1,ltc,149.54,308726.53,2058-08-11
HH004909_PP1,HH004909,client_1,ltc,342.6,680133.81,2051-07-31
HH004912_PP1,HH004912,client_1,disability,262.41,478495.05,2040-09-27
HH004914_PP1,HH004914,client_1,ltc,638.52,875371.02,2058-07-12
HH004916_PP1,HH004916,client_1,disability,164.49,193932.82,2033-12-20
HH004919_PP1,HH004919,client_1,disability,866.42,1382380.97,2032-04-24
HH004920_PP1,HH004920,client_1,life,156.22,624796.22,2045-12-26
HH004921_PP1,HH004921,client_1,disability,1817.94,1911420.6,2035-08-06
HH004922_PP1,HH004922,client_1,life,1201.99,1639401.55,2052-06-05
HH004925_PP1,HH004925,client_1,ltc,220.55,512353.54,2041-01-28
HH004926_PP1,HH004926,client_1,disability,406.25,406510.62,2032-10-05
HH004928_PP1,HH004928,client_1,disability,1430.74,1629559.7,2045-10-06
HH004930_PP1,HH004930,client_1,life,95.73,150198.74,2051-06-17
HH004931_PP1,HH004931,client_1,disability,38.9,214907.71,2031-07-19
HH004932_PP1,HH004932,client_1,disability,56.43,111850.07,2038-09-15
HH004934_PP1,HH004934,client_1,ltc,308.49,523975.82,2051-04-28
HH004936_PP1,HH004936,client_1,ltc,1020.17,978444.47,2047-03-12
HH004939_PP1,HH004939,client_1,life,783.53,939650.33,2053-10-15
HH004940_PP1,HH004940,client_1,life,85.3,141966.35,2037-04-18
HH004941_PP1,HH004941,client_1,disability,476.31,910883.52,2040-05-08
HH004943_PP1,HH004943,client_1,ltc,615.64,668482.27,2049-12-31
HH004944_PP1,HH004944,client_1,ltc,414.77,1090800.76,2035-08-08
HH004945_PP1,HH004945,client_1,life,219.87,452647.36,2045-06-10
HH004949_PP1,HH004949,client_1,life,697.61,1186007.98,2042-06-10
HH004950_PP1,HH004950,client_1,ltc,69.76,421157.77,2052-05-21
HH004953_PP1,HH004953,client_1,disability,2147.91,3866444.21,2052-05-26
HH004954_PP1,HH004954,client_1,ltc,1302.14,1434007.71,2050-06-28
HH004955_PP1,HH004955,client_1,disability,302.27,722398.18,2047-05-05
HH004957_PP1,HH004957,client_1,life,1419.35,1881407.53,2045-07-28
HH004961_PP1,HH004961,client_1,disability,146.06,241408.13,2049-06-26
HH004964_PP1,HH004964,client_1,life,306.41,330348.39,2060-06-01
HH004965_PP1,HH004965,client_1,disability,418.42,472832.81,2059-03-25
HH004966_PP1,HH004966,client_1,disability,418.99,819553.94,2046-04-11
