asset_id,household_id,owner,asset_type,subtype,provider_type,value,is_joint
HH003698_A3,HH003698,client_1,cash,bank,retirement_platform,33240.24,False
HH003698_A4,HH003698,client_1,alternatives,private_markets,brokerage,12304.97,False
HH003698_A5,HH003698,client_1,property,primary_residence,bank,254028.8,False
HH003699_A1,HH003699,client_1,brokerage,taxable,retirement_platform,305813.95,False
HH003699_A2,HH003699,client_1,retirement,401k_ira,insurance,104598.61,False
HH003699_A3,HH003699,client_1,cash,bank,insurance,84250.16,False
HH003699_A4,HH003699,client_1,alternatives,private_markets,bank,19078.39,False
HH003699_A5,HH003699,client_1,property,primary_residence,retirement_platform,253801.69,False
HH003700_A1,HH003700,client_1,brokerage,taxable,insurance,449316.93,False
HH003700_A2,HH003700,client_2,retirement,401k_ira,retirement_platform,170404.31,False
HH003700_A3,HH003700,client_1,cash,bank,retirement_platform,53857.83,False
HH003700_A4,HH003700,client_1,alternatives,private_markets,retirement_platform,4121.25,False
HH003700_A5,HH003700,joint,property,primary_residence,insurance,453408.66,True
HH003701_A1,HH003701,client_2,brokerage,taxable,brokerage,742220.37,False
HH003701_A2,HH003701,client_1,retirement,401k_ira,bank,382558.25,False
HH003701_A3,HH003701,client_1,cash,bank,brokerage,156656.53,False
HH003701_A4,HH003701,client_1,alternatives,private_markets,advisor_platform,49861.29,False
HH003701_A5,HH003701,client_1,property,primary_residence,advisor_platform,453978.97,False
HH003702_A1,HH003702,client_1,brokerage,taxable,advisor_platform,236000.26,False
HH003702_A2,HH003702,client_1,retirement,401k_ira,brokerage,157996.19,False
HH003702_A3,HH003702,joint,cash,bank,brokerage,84591.36,True
HH003702_A4,HH003702,client_1,alternatives,private_markets,bank,22145.39,False
HH003702_A5,HH003702,joint,property,primary_residence,insurance,435105.02,True
HH003703_A1,HH003703,client_1,brokerage,taxable,retirement_platform,533766.07,False
HH003703_A2,HH003703,client_1,retirement,401k_ira,insurance,396513.86,False
HH003703_A3,HH003703,client_1,cash,bank,retirement_platform,87029.22,False
HH003703_A4,HH003703,client_2,alternatives,private_markets,bank,50266.47,False
HH003703_A5,HH003703,client_1,property,primary_residence,bank,388408.99,False
HH003704_A1,HH003704,joint,brokerage,taxable,advisor_platform,4039320.39,True
HH003704_A2,HH003704,client_2,retirement,401k_ira,retirement_platform,1506860.02,False
HH003704_A3,HH003704,joint,cash,bank,insurance,476619.62,True
HH003704_A4,HH003704,client_2,alternatives,private_markets,insurance,463670.0,False
HH003704_A5,HH003704,joint,property,primary_residence,brokerage,6126825.23,True
HH003705_A1,HH003705,client_1,brokerage,taxable,bank,767944.45,False
HH003705_A2,HH003705,client_1,retirement,401k_ira,retirement_platform,251844.8,False
HH003705_A3,HH003705,client_1,cash,bank,retirement_platform,213815.98,False
HH003705_A4,HH003705,client_2,alternatives,private_markets,advisor_platform,60324.61,False
HH003705_A5,HH003705,joint,property,primary_residence,advisor_platform,627782.73,True
HH003706_A1,HH003706,joint,brokerage,taxable,advisor_platform,1052477.64,True
HH003706_A2,HH003706,client_1,retirement,401k_ira,advisor_platform,585659.63,False
HH003706_A3,HH003706,joint,cash,bank,advisor_platform,307841.24,True
HH003706_A4,HH003706,client_2,alternatives,private_markets,advisor_platform,41209.25,False
HH003706_A5,HH003706,joint,property,primary_residence,brokerage,730572.7,True
HH003707_A1,HH003707,joint,brokerage,taxable,retirement_platform,145196.57,True
HH003707_A2,HH003707,client_2,retirement,401k_ira,retirement_platform,61434.68,False
HH003707_A3,HH003707,joint,cash,bank,retirement_platform,40454.0,True
HH003707_A4,HH003707,client_2,alternatives,private_markets,insurance,2914.74,False
HH003707_A5,HH003707,joint,property,primary_residence,retirement_platform,350000.0,True
HH003708_A1,HH003708,client_1,brokerage,taxable,retirement_platform,156879.16,False
HH003708_A2,HH003708,client_1,retirement,401k_ira,brokerage,126893.57,False
HH003708_A3,HH003708,client_1,cash,bank,brokerage,43941.44,False
HH003708_A4,HH003708,client_2,alternatives,private_markets,brokerage,17212.69,False
HH003708_A5,HH003708,joint,property,primary_residence,brokerage,366940.7,True
HH003709_A1,HH003709,joint,brokerage,taxable,bank,591372.54,True
HH003709_A2,HH003709,client_1,retirement,401k_ira,advisor_platform,230710.81,False
HH003709_A3,HH003709,joint,cash,bank,retirement_platform,169930.98,True
HH003709_A4,HH003709,client_1,alternatives,private_markets,advisor_platform,44595.61,False
HH003709_A5,HH003709,client_1,property,primary_residence,bank,806132.4,False
HH003710_A1,HH003710,client_2,brokerage,taxable,advisor_platform,549015.89,False
HH003710_A2,HH003710,client_2,retirement,401k_ira,bank,262642.8,False
HH003710_A3,HH003710,client_1,cash,bank,insurance,71667.82,False
HH003710_A4,HH003710,client_2,property,primary_residence,bank,719452.38,False
HH003711_A1,HH003711,client_2,brokerage,taxable,brokerage,321115.04,False
HH003711_A2,HH003711,client_2,retirement,401k_ira,bank,259957.81,False
HH003711_A3,HH003711,client_1,cash,bank,advisor_platform,124821.91,False
HH003711_A4,HH003711,client_2,alternatives,private_markets,bank,27138.18,False
HH003711_A5,HH003711,client_1,property,primary_residence,retirement_platform,362676.9,False
HH003712_A1,HH003712,client_1,brokerage,taxable,bank,890379.86,False
HH003712_A2,HH003712,client_1,retirement,401k_ira,retirement_platform,164889.28,False
HH003712_A3,HH003712,client_1,cash,bank,advisor_platform,53078.69,False
HH003712_A4,HH003712,client_1,alternatives,private_markets,bank,85302.99,False
HH003712_A5,HH003712,client_1,property,primary_residence,bank,1626354.01,False
HH003713_A1,HH003713,client_1,brokerage,taxable,retirement_platform,3340515.06,False
HH003713_A2,HH003713,client_1,retirement,401k_ira,bank,1003820.5,False
HH003713_A3,HH003713,joint,cash,bank,advisor_platform,367740.63,True
HH003713_A4,HH003713,client_1,alternatives,private_markets,brokerage,769973.68,False
HH003713_A5,HH003713,joint,property,primary_residence,insurance,1942761.35,True
HH003714_A1,HH003714,joint,brokerage,taxable,retirement_platform,471830.54,True
HH003714_A2,HH003714,client_1,retirement,401k_ira,advisor_platform,199168.48,False
HH003714_A3,HH003714,client_1,cash,bank,brokerage,71735.98,False
HH003714_A4,HH003714,client_1,alternatives,private_markets,retirement_platform,5779.21,False
HH003714_A5,HH003714,client_1,property,primary_residence,retirement_platform,350000.0,False
HH003715_A1,HH003715,joint,brokerage,taxable,brokerage,340763.79,True
HH003715_A2,HH003715,client_2,retirement,401k_ira,bank,255666.7,False
HH003715_A3,HH003715,client_1,cash,bank,brokerage,64360.11,False
HH003715_A4,HH003715,client_1,alternatives,private_markets,brokerage,24205.67,False
HH003715_A5,HH003715,client_1,property,primary_residence,advisor_platform,408894.1,False
HH003716_A1,HH003716,client_2,brokerage,taxable,bank,1451234.21,False
HH003716_A2,HH003716,client_1,retirement,401k_ira,brokerage,252445.29,False
HH003716_A3,HH003716,client_1,cash,bank,brokerage,167472.93,False
HH003716_A4,HH003716,client_1,alternatives,private_markets,advisor_platform,151827.13,False
HH003716_A5,HH003716,client_2,property,primary_residence,brokerage,1465822.61,False
HH003717_A1,HH003717,client_1,brokerage,taxable,advisor_platform,941209.83,False
HH003717_A2,HH003717,client_2,retirement,401k_ira,bank,751812.89,False
HH003717_A3,HH003717,joint,cash,bank,retirement_platform,302595.34,True
HH003717_A4,HH003717,client_1,alternatives,private_markets,insurance,4381.94,False
HH003717_A5,HH003717,client_1,property,primary_residence,retirement_platform,1034910.6,False
HH003718_A1,HH003718,joint,brokerage,taxable,bank,226129.01,True
HH003718_A2,HH003718,client_1,retirement,401k_ira,bank,56570.0,False
HH003718_A3,HH003718,client_1,cash,bank,retirement_platform,22007.35,False
HH003718_A4,HH003718,client_1,property,primary_residence,advisor_platform,300000.0,False
HH003719_A1,HH003719,joint,brokerage,taxable,bank,339599.5,True
HH003719_A2,HH003719,client_2,retirement,401k_ira,bank,221032.23,False
HH003719_A3,HH003719,joint,cash,bank,advisor_platform,111532.19,True
HH003719_A4,HH003719,client_1,alternatives,private_markets,advisor_platform,3774.98,False
HH003719_A5,HH003719,joint,property,primary_residence,retirement_platform,367603.65,True
HH003720_A1,HH003720,client_1,brokerage,taxable,bank,318086.67,False
HH003720_A2,HH003720,client_1,retirement,401k_ira,advisor_platform,219761.72,False
HH003720_A3,HH003720,client_2,cash,bank,insurance,37618.34,False
HH003720_A4,HH003720,client_1,alternatives,private_markets,advisor_platform,17183.23,False
HH003720_A5,HH003720,client_1,property,primary_residence,brokerage,393617.32,False
HH003721_A1,HH003721,joint,brokerage,taxable,retirement_platform,624828.29,True
HH003721_A2,HH003721,client_1,retirement,401k_ira,insurance,240536.4,False
HH003721_A3,HH003721,joint,cash,bank,retirement_platform,70021.97,True
HH003721_A4,HH003721,client_1,alternatives,private_markets,bank,5392.98,False
HH003721_A5,HH003721,client_1,property,primary_residence,advisor_platform,544199.89,False
HH003722_A1,HH003722,client_2,brokerage,taxable,retirement_platform,18047407.38,False
HH003722_A2,HH003722,client_2,retirement,401k_ira,retirement_platform,6957329.45,False
HH003722_A3,HH003722,client_1,cash,bank,brokerage,1399154.04,False
HH003722_A4,HH003722,client_1,alternatives,private_markets,retirement_platform,3596109.13,False
HH003722_A5,HH003722,joint,property,primary_residence,retirement_platform,5374076.92,True
HH003723_A1,HH003723,joint,brokerage,taxable,advisor_platform,270242.55,True
HH003723_A2,HH003723,client_1,retirement,401k_ira,insurance,99200.18,False
HH003723_A3,HH003723,client_2,cash,bank,bank,29898.79,False
HH003723_A4,HH003723,client_2,alternatives,private_markets,brokerage,5714.84,False
HH003723_A5,HH003723,client_1,property,primary_residence,insurance,364148.41,False
HH003724_A1,HH003724,client_1,brokerage,taxable,brokerage,469315.1,False
HH003724_A2,HH003724,client_1,retirement,401k_ira,bank,150324.77,False
HH003724_A3,HH003724,joint,cash,bank,advisor_platform,79512.7,True
HH003724_A4,HH003724,client_2,property,primary_residence,advisor_platform,592167.73,False
HH003725_A1,HH003725,client_1,brokerage,taxable,insurance,404156.71,False
HH003725_A2,HH003725,client_2,retirement,401k_ira,retirement_platform,164140.85,False
HH003725_A3,HH003725,client_2,cash,bank,retirement_platform,114538.98,False
HH003725_A4,HH003725,client_2,alternatives,private_markets,bank,13130.8,False
HH003725_A5,HH003725,joint,property,primary_residence,brokerage,312999.46,True
HH003726_A1,HH003726,client_1,brokerage,taxable,brokerage,121593.6,False
HH003726_A2,HH003726,client_1,retirement,401k_ira,retirement_platform,80945.07,False
HH003726_A3,HH003726,client_1,cash,bank,advisor_platform,38339.46,False
HH003726_A4,HH003726,client_1,alternatives,private_markets,insurance,9459.08,False
HH003726_A5,HH003726,joint,property,primary_residence,brokerage,170009.48,True
HH003727_A1,HH003727,joint,brokerage,taxable,brokerage,384834.22,True
HH003727_A2,HH003727,client_1,retirement,401k_ira,retirement_platform,324467.53,False
HH003727_A3,HH003727,client_1,cash,bank,bank,134908.38,False
HH003727_A4,HH003727,client_1,alternatives,private_markets,insurance,35362.1,False
HH003727_A5,HH003727,client_1,property,primary_residence,brokerage,567282.61,False
HH003728_A1,HH003728,joint,brokerage,taxable,insurance,965588.24,True
HH003728_A2,HH003728,client_1,retirement,401k_ira,insurance,546490.99,False
HH003728_A3,HH003728,joint,cash,bank,bank,100734.65,True
HH003728_A4,HH003728,client_1,alternatives,private_markets,advisor_platform,60962.27,False
HH003728_A5,HH003728,joint,property,primary_residence,brokerage,640684.46,True
HH003729_A1,HH003729,client_1,brokerage,taxable,bank,2023279.01,False
HH003729_A2,HH003729,client_2,retirement,401k_ira,retirement_platform,399367.48,False
HH003729_A3,HH003729,client_1,cash,bank,bank,209378.63,False
HH003729_A4,HH003729,client_2,alternatives,private_markets,retirement_platform,172209.23,False
HH003729_A5,HH003729,client_2,property,primary_residence,bank,2853807.08,False
HH003730_A1,HH003730,joint,brokerage,taxable,insurance,3562990.77,True
HH003730_A2,HH003730,client_2,retirement,401k_ira,retirement_platform,1641821.89,False
HH003730_A3,HH003730,client_1,cash,bank,advisor_platform,613248.73,False
HH003730_A4,HH003730,client_2,alternatives,private_markets,advisor_platform,399897.08,False
HH003730_A5,HH003730,client_1,property,primary_residence,brokerage,1327624.43,False
HH003731_A1,HH003731,joint,brokerage,taxable,retirement_platform,2100300.55,True
HH003731_A2,HH003731,client_1,retirement,401k_ira,retirement_platform,505672.57,False
HH003731_A3,HH003731,client_2,cash,bank,insurance,234188.43,False
HH003731_A4,HH003731,client_1,alternatives,private_markets,brokerage,199988.89,False
HH003731_A5,HH003731,joint,property,primary_residence,brokerage,2965737.92,True
HH003732_A1,HH003732,joint,brokerage,taxable,bank,452464.0,True
HH003732_A2,HH003732,client_1,retirement,401k_ira,retirement_platform,531231.98,False
HH003732_A3,HH003732,client_2,cash,bank,retirement_platform,117149.38,False
HH003732_A4,HH003732,client_1,alternatives,private_markets,advisor_platform,57449.49,False
HH003732_A5,HH003732,joint,property,primary_residence,insurance,816240.14,True
HH003733_A1,HH003733,joint,brokerage,taxable,brokerage,2324626.12,True
HH003733_A2,HH003733,client_1,retirement,401k_ira,bank,1094024.69,False
HH003733_A3,HH003733,joint,cash,bank,brokerage,376971.05,True
HH003733_A4,HH003733,client_1,alternatives,private_markets,brokerage,453176.51,False
HH003733_A5,HH003733,joint,property,primary_residence,retirement_platform,1821244.44,True
HH003734_A1,HH003734,client_1,brokerage,taxable,brokerage,143485.57,False
HH003734_A2,HH003734,client_1,retirement,401k_ira,bank,70902.28,False
HH003734_A3,HH003734,client_1,cash,bank,bank,33684.54,False
HH003734_A4,HH003734,client_1,alternatives,private_markets,retirement_platform,1927.6,False
HH003734_A5,HH003734,client_1,property,primary_residence,bank,285089.35,False
HH003735_A1,HH003735,client_2,brokerage,taxable,retirement_platform,185736.28,False
HH003735_A2,HH003735,client_1,retirement,401k_ira,insurance,68369.89,False
HH003735_A3,HH003735,joint,cash,bank,advisor_platform,19175.79,True
HH003735_A4,HH003735,joint,property,primary_residence,insurance,300000.0,True
HH003736_A1,HH003736,client_2,brokerage,taxable,brokerage,127143.66,False
HH003736_A2,HH003736,client_2,retirement,401k_ira,bank,101054.16,False
HH003736_A3,HH003736,client_2,cash,bank,bank,44290.17,False
HH003736_A4,HH003736,client_1,alternatives,private_markets,bank,1247.83,False
HH003736_A5,HH003736,joint,property,primary_residence,retirement_platform,327455.61,True
HH003737_A1,HH003737,joint,brokerage,taxable,brokerage,127155.35,True
HH003737_A2,HH003737,client_1,retirement,401k_ira,retirement_platform,73963.14,False
HH003737_A3,HH003737,client_1,cash,bank,advisor_platform,41710.18,False
HH003737_A4,HH003737,client_1,alternatives,private_markets,brokerage,7171.34,False
HH003737_A5,HH003737,joint,property,primary_residence,insurance,94830.29,True
HH003738_A1,HH003738,joint,brokerage,taxable,bank,199179.44,True
HH003738_A2,HH003738,client_1,retirement,401k_ira,bank,148183.1,False
HH003738_A3,HH003738,client_2,cash,bank,brokerage,67437.2,False
HH003738_A4,HH003738,client_2,alternatives,private_markets,retirement_platform,20243.88,False
HH003738_A5,HH003738,joint,property,primary_residence,insurance,183215.23,True
HH003739_A1,HH003739,joint,brokerage,taxable,retirement_platform,1537767.68,True
HH003739_A2,HH003739,client_2,retirement,401k_ira,advisor_platform,639867.12,False
HH003739_A3,HH003739,joint,cash,bank,advisor_platform,252377.67,True
HH003739_A4,HH003739,client_1,alternatives,private_markets,retirement_platform,515908.11,False
HH003739_A5,HH003739,joint,property,primary_residence,advisor_platform,760557.79,True
HH003740_A1,HH003740,joint,brokerage,taxable,advisor_platform,2121206.88,True
HH003740_A2,HH003740,client_2,retirement,401k_ira,insurance,712826.16,False
HH003740_A3,HH003740,joint,cash,bank,advisor_platform,283641.09,True
HH003740_A4,HH003740,client_2,alternatives,private_markets,brokerage,584356.91,False
HH003740_A5,HH003740,client_1,property,primary_residence,insurance,911896.46,False
