household_id,scenario,country,market,marital_status,residence_state,move_in_date,num_adults,num_dependants,youngest_child_dob,oldest_child_dob,annual_household_gross_income,monthly_expenses_total,expense_to_income_ratio,annual_alimony_paid,has_mortgage_or_loan,loan_outstanding_total,monthly_debt_cost_total,monthly_mortgage_payment_total,monthly_non_mortgage_payment_total,mortgage_payment_to_income_ratio,property_value_total,investable_assets_total,retirement_assets_total,cash_and_cashlike_total,alternatives_total,net_worth_proxy,risk_tolerance,investment_objectives,tax_bracket_band,client_segment
HH009785,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,Other,2022-08-20,2,0,,,223635.08,7463.39,0.4005,0.0,False,0.0,0.0,0.0,0.0,0.0,393865.17,511609.65,108232.74,52787.22,0.0,943975.25,aggressive,education|income,24%,affluent_ria_like
HH009786,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,CA,2019-09-25,2,0,,,206194.65,15164.47,0.8825,0.0,True,269948.37,7645.28,7645.28,0.0,0.4449,645613.11,871400.89,165416.28,84832.29,31185.03,1252272.47,conservative,capital_preservation|estate_planning|income,24%,affluent_ria_like
HH009787,pre_retirement_wealthy,US,US_RIA,married_or_civil_partner,Other,2012-10-21,2,0,,,242581.97,16108.47,0.7969,0.0,True,191152.47,1933.48,1933.48,0.0,0.0956,1013775.19,1071972.65,154537.03,122934.8,164203.55,1963555.53,growth,retirement,35%,affluent_ria_like
HH009788,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2015-12-22,2,2,2023-06-19,2016-11-06,167150.83,4935.37,0.3543,0.0,False,0.0,0.0,0.0,0.0,0.0,333344.47,703325.83,145139.38,47238.7,45237.77,1069750.73,moderate,capital_preservation|estate_planning|income,32%,affluent_ria_like
HH009789,widowed,US,US_RIA,widowed,Other,2019-07-25,1,0,,,199136.26,5296.47,0.3192,0.0,False,0.0,0.0,0.0,0.0,0.0,366138.42,1019514.3,329043.96,117379.29,72903.65,1417161.8,conservative,income,37%,affluent_ria_like
HH009790,self_employed_business_owner,US,US_RIA,married_or_civil_partner,Other,2016-02-14,2,3,2024-03-27,2011-03-21,163208.0,6770.25,0.4978,0.0,True,139139.19,2714.92,2714.92,0.0,0.1996,261693.25,463600.26,146594.0,32910.44,71354.54,616697.69,moderate,education,24%,affluent_ria_like
HH009791,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2010-04-09,2,0,,,319021.52,23991.84,0.9025,0.0,True,380946.77,11844.17,11844.17,0.0,0.4455,776258.77,1322772.98,368505.79,157486.84,17066.13,1733281.34,growth,income|retirement|wealth_growth,35%,affluent_ria_like
HH009792,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,NY,2015-07-22,2,0,,,225386.26,9050.37,0.4819,0.0,True,4970.46,460.24,0.0,460.24,0.0,340232.5,612070.54,195643.86,52789.83,4392.23,965388.26,moderate,capital_preservation|retirement,24%,affluent_ria_like
HH009793,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2017-03-25,2,5,2018-04-21,2004-04-12,206897.26,4547.3,0.2637,0.0,True,1397.11,165.23,0.0,165.23,0.0,251025.44,969123.68,197522.35,77559.46,169319.07,1275970.79,moderate,capital_preservation|education|estate_planning,32%,affluent_ria_like
HH009794,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,NC,2020-04-21,2,5,2026-04-10,2008-10-21,210268.56,14998.26,0.8559,0.0,True,190396.45,4189.87,4189.87,0.0,0.2391,323046.84,725128.25,235778.59,53599.94,121552.94,901318.89,moderate,education|income|tax_optimization,35%,affluent_ria_like
HH009795,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2017-06-11,2,0,,,193631.11,6189.92,0.3836,0.0,True,4418.52,376.19,0.0,376.19,0.0,771749.47,955547.58,186727.85,78118.37,71614.58,1798403.19,growth,capital_preservation|education|tax_optimization,37%,affluent_ria_like
HH009796,pre_retirement_wealthy,US,US_RIA,married_or_civil_partner,TX,2015-10-15,2,0,,,223563.83,10876.95,0.5838,0.0,True,119437.17,1216.87,1216.87,0.0,0.0653,298388.3,749673.52,129954.21,90342.94,74209.42,956347.13,conservative,education,32%,affluent_ria_like
HH009797,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,Other,2019-10-16,2,0,,,225489.66,13716.31,0.7299,0.0,True,292215.08,7165.62,7165.62,0.0,0.3813,487396.83,558513.08,96606.25,81770.12,0.0,791706.34,conservative,capital_preservation,24%,affluent_ria_like
HH009798,financially_stressed_with_debt,US,US_RIA,married_or_civil_partner,IL,2016-09-10,2,2,2025-09-11,2018-01-19,167707.3,13276.83,0.95,0.0,True,103026.42,7283.59,6651.61,631.97,0.4759,105483.72,258427.38,43334.06,40581.1,41485.37,271377.76,moderate,income,35%,affluent_ria_like
HH009799,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,NY,2011-06-21,2,1,2022-09-02,2022-09-02,207415.86,13125.12,0.7594,0.0,True,179532.21,3740.25,3740.25,0.0,0.2164,316475.16,960090.45,307558.3,115680.19,75881.47,1155872.79,moderate,tax_optimization|wealth_growth,37%,affluent_ria_like
HH009800,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,Other,2019-11-05,2,3,2024-12-19,2022-05-16,163208.0,12920.63,0.95,0.0,True,138131.56,4991.59,4991.59,0.0,0.367,197259.68,651478.07,182560.8,58493.57,16633.51,745663.38,moderate,retirement|tax_optimization,37%,affluent_ria_like
HH009801,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,Other,2021-06-26,2,0,,,332866.15,12332.38,0.4446,0.0,True,1181.71,272.69,0.0,272.69,0.0,686810.99,629765.52,158337.69,60983.4,0.0,1326561.74,moderate,capital_preservation,35%,affluent_ria_like
HH009802,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2006-12-03,2,3,2008-11-08,2002-05-31,244133.65,12615.21,0.6201,0.0,False,0.0,0.0,0.0,0.0,0.0,415380.22,1282365.29,388360.31,181879.72,87017.54,1743621.48,moderate,retirement,35%,affluent_ria_like
HH009803,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,TX,2014-01-07,2,0,,,265817.04,11043.16,0.4985,0.0,True,9669.67,588.34,0.0,588.34,0.0,256727.23,956151.15,274824.22,49192.55,45250.76,1226775.66,moderate,capital_preservation|estate_planning|retirement,37%,affluent_ria_like
HH009804,financially_stressed_with_debt,US,US_RIA,single,Other,2003-04-13,1,0,,,163208.0,12920.63,0.95,0.0,True,97151.92,9395.32,8343.77,1051.55,0.6135,117230.5,249098.84,39348.28,34663.68,1501.97,286339.42,growth,income|tax_optimization|wealth_growth,35%,affluent_ria_like
HH009805,financially_stressed_with_debt,US,US_RIA,single,TX,2003-01-08,1,3,2017-06-25,2007-06-17,163208.0,12920.63,0.95,0.0,True,99779.92,6531.49,5976.88,554.61,0.4395,112306.03,261715.45,64373.0,35953.62,31564.76,276141.65,growth,estate_planning|tax_optimization|wealth_growth,35%,affluent_ria_like
HH009806,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,CA,2009-11-17,2,2,2022-01-04,2008-12-03,223587.48,15577.71,0.8361,0.0,True,182639.88,5443.29,5443.29,0.0,0.2921,250045.61,790180.29,134137.9,99530.56,44925.18,882622.22,moderate,education|estate_planning|tax_optimization,35%,affluent_ria_like
HH009807,widowed,US,US_RIA,widowed,TX,2018-09-06,1,0,,,163208.0,7170.18,0.5272,0.0,False,0.0,0.0,0.0,0.0,0.0,336245.43,578164.51,94202.73,53151.42,16583.79,934727.69,conservative,wealth_growth,35%,affluent_ria_like
HH009808,secondly_wedded_paying_alimony,US,US_RIA,secondly_wedded,NY,2017-10-30,2,2,2025-06-03,2008-08-25,187682.98,9221.13,0.5896,23793.2,False,0.0,0.0,0.0,0.0,0.0,353433.45,831074.52,225601.87,118914.6,86610.25,1195124.53,growth,capital_preservation|retirement|wealth_growth,32%,affluent_ria_like
HH009809,divorced,US,US_RIA,divorced,Other,2025-07-12,1,0,,,282630.49,13200.07,0.5605,16096.96,True,132208.71,3569.86,3569.86,0.0,0.1516,417989.44,1269091.55,420309.02,79143.03,35308.96,1573960.18,conservative,capital_preservation|retirement|tax_optimization,35%,affluent_ria_like
HH009810,self_employed_business_owner,US,US_RIA,single,TX,2020-02-27,1,1,2020-04-09,2020-04-09,163208.0,6766.46,0.4975,0.0,True,340200.89,3685.7,3551.08,134.62,0.2611,695870.84,664295.74,146952.27,42562.45,118705.52,1051453.86,aggressive,tax_optimization,35%,affluent_ria_like
HH009811,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,FL,2018-03-14,2,0,,,172673.61,10595.57,0.7363,0.0,True,247888.59,3902.84,3902.84,0.0,0.2712,338689.37,365431.38,53860.06,29986.58,0.0,457722.26,moderate,estate_planning,24%,affluent_ria_like
HH009812,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,Other,2015-09-22,2,1,2025-08-08,2025-08-08,163208.0,12920.63,0.95,0.0,True,437835.45,5024.31,5024.31,0.0,0.3694,591691.33,951634.79,158713.99,128839.42,79945.81,1135686.38,growth,income,35%,affluent_ria_like
HH009813,pre_retirement_wealthy,US,US_RIA,married_or_civil_partner,Other,2006-10-23,2,0,,,169455.02,6849.37,0.485,0.0,True,5573.6,367.67,367.67,0.0,0.026,225758.07,740959.62,179124.68,107864.92,111406.24,979683.05,conservative,education|income,24%,affluent_ria_like
HH009814,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,TX,2025-03-26,2,0,,,209428.55,9089.47,0.5208,0.0,True,7359.65,633.25,0.0,633.25,0.0,339599.54,693889.37,140807.42,103978.69,6543.83,1036345.22,growth,tax_optimization,35%,affluent_ria_like
HH009815,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,IL,2013-11-11,2,0,,,226403.79,13868.41,0.7351,0.0,True,89507.88,5171.36,5171.36,0.0,0.2741,114281.21,275706.45,82711.93,19874.43,0.0,301334.17,growth,education|income|retirement,35%,affluent_ria_like
HH009816,financially_stressed_with_debt,US,US_RIA,single,TX,2017-09-26,1,0,,,288085.92,22806.8,0.95,0.0,True,181164.29,7829.63,7492.54,337.08,0.3121,225605.84,412064.53,103086.87,49511.48,55560.7,465711.56,moderate,income|tax_optimization,24%,affluent_ria_like
HH009817,pre_retirement_wealthy,US,US_RIA,married_or_civil_partner,Other,2015-12-06,2,0,,,274825.21,11885.5,0.519,0.0,True,299875.55,2620.93,1759.47,861.45,0.0768,512574.94,1331899.81,309791.4,207189.65,95801.36,1545702.84,conservative,wealth_growth,35%,affluent_ria_like
HH009818,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2003-03-02,2,0,,,176094.13,7438.85,0.5069,0.0,False,0.0,0.0,0.0,0.0,0.0,255513.9,705730.56,222243.0,80893.77,62333.58,963167.69,moderate,capital_preservation|estate_planning|wealth_growth,35%,affluent_ria_like
HH009819,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,CA,2024-03-15,2,0,,,163208.0,10292.31,0.7568,0.0,True,105469.81,5645.82,5070.48,575.34,0.3728,138633.48,471426.41,124755.4,27625.26,0.0,532676.48,moderate,capital_preservation|education|income,37%,affluent_ria_like
HH009820,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2003-10-25,2,2,2024-04-27,2014-10-27,276032.29,13316.83,0.5789,0.0,False,0.0,0.0,0.0,0.0,0.0,297597.54,1039500.51,279608.7,118694.89,89766.4,1419477.79,growth,education,35%,affluent_ria_like
HH009821,financially_stressed_with_debt,US,US_RIA,married_or_civil_partner,Other,2005-09-09,2,4,2022-09-27,2013-08-19,202099.69,15999.56,0.95,0.0,True,148348.31,8528.24,8024.53,503.71,0.4765,186266.0,306883.56,57376.38,45778.78,31811.56,361559.6,growth,retirement,37%,affluent_ria_like
HH009822,self_employed_business_owner,US,US_RIA,single,Other,2022-02-12,1,0,,,163208.0,6239.41,0.4588,0.0,True,62634.9,1844.51,1844.51,0.0,0.1356,93998.65,327139.13,86797.65,40980.9,14174.48,372654.89,moderate,estate_planning|tax_optimization,24%,affluent_ria_like
HH009823,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,Other,2013-06-14,2,1,2008-06-02,2008-06-02,175655.01,13906.02,0.95,0.0,True,342037.6,7676.66,7676.66,0.0,0.5244,788253.04,984885.85,308423.85,74364.59,30062.79,1470593.61,aggressive,education|tax_optimization|wealth_growth,35%,affluent_ria_like
HH009824,divorced,US,US_RIA,divorced,Other,2015-12-24,1,2,2025-09-03,2003-11-04,187283.06,11605.16,0.7436,0.0,True,520849.21,2603.1,2603.1,0.0,0.1668,730301.02,1026161.3,285057.55,95835.69,160771.95,1248212.41,moderate,capital_preservation|retirement,35%,affluent_ria_like
HH009825,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,IL,2015-11-04,2,0,,,168175.39,7646.66,0.5456,0.0,True,129840.53,3661.45,2423.69,1237.77,0.1729,139644.0,274944.53,50746.23,27239.86,0.0,294779.77,growth,income,35%,affluent_ria_like
HH009826,financially_stressed_with_debt,US,US_RIA,single,Other,2005-08-09,1,4,2026-01-30,2004-03-27,295691.32,23408.9,0.95,0.0,True,178168.39,16634.22,15736.83,897.38,0.6386,218982.43,458665.12,89991.13,39740.17,33237.88,535237.53,aggressive,wealth_growth,37%,affluent_ria_like
HH009827,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2005-03-15,2,0,,,163208.0,7690.65,0.5655,0.0,True,5588.74,408.52,0.0,408.52,0.0,412630.4,823154.06,201579.7,71588.06,139318.88,1284930.25,growth,estate_planning,32%,affluent_ria_like
HH009828,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,Other,2009-03-14,2,2,2019-02-27,2007-08-29,170233.28,12339.44,0.8698,0.0,True,196018.4,4917.35,4917.35,0.0,0.3466,593861.34,767504.84,210361.85,117732.74,50998.47,1195823.07,growth,income,37%,affluent_ria_like
HH009829,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,CA,2015-09-10,2,1,2017-01-08,2017-01-08,165031.21,7712.88,0.5608,0.0,True,445386.86,1439.46,1439.46,0.0,0.1047,684066.79,646921.62,104087.37,74379.08,13944.49,908528.05,moderate,education|retirement,35%,affluent_ria_like
HH009830,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,Other,2022-01-20,2,0,,,163208.0,5853.73,0.4304,0.0,False,0.0,0.0,0.0,0.0,0.0,264367.51,353306.91,87177.7,50743.47,0.0,637684.18,moderate,capital_preservation|income|wealth_growth,32%,affluent_ria_like
HH009831,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,PA,2013-03-29,2,0,,,280953.98,12945.18,0.5529,0.0,True,5057.08,773.81,0.0,773.81,0.0,477194.69,1153121.8,194474.11,181860.06,189252.08,1692561.98,aggressive,retirement,32%,affluent_ria_like
HH009832,retired_couple_high_assets_low_income,US,US_RIA,married_or_civil_partner,NY,2018-03-14,2,0,,,163208.0,4317.97,0.3175,0.0,True,1111.31,74.87,0.0,74.87,0.0,241037.64,419987.07,144442.63,36763.53,13302.34,671662.94,moderate,income,35%,affluent_ria_like
HH009833,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,PA,2018-06-24,2,0,,,195548.69,6995.43,0.4293,0.0,False,0.0,0.0,0.0,0.0,0.0,408456.41,454348.41,101008.36,24632.36,0.0,868394.9,conservative,capital_preservation|income,32%,affluent_ria_like
HH009834,retired_couple_high_assets_low_income,US,US_RIA,married_or_civil_partner,TX,2004-11-24,2,0,,,163208.0,8639.26,0.6352,0.0,True,56999.21,1766.56,1360.56,406.0,0.1,280912.52,786038.46,234435.41,103499.3,68588.68,1056231.71,moderate,capital_preservation|education|wealth_growth,24%,affluent_ria_like
HH009835,secondly_wedded_paying_alimony,US,US_RIA,secondly_wedded,NY,2006-03-07,2,0,,,173379.38,8571.16,0.5932,39464.18,True,420417.39,3160.79,3160.79,0.0,0.2188,528077.89,723406.28,134137.27,87477.82,2028.24,870186.79,moderate,education|tax_optimization,37%,affluent_ria_like
HH009836,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,WA,2006-07-12,2,2,2020-06-05,2013-10-23,163208.0,12920.63,0.95,0.0,True,223623.22,2901.68,2901.68,0.0,0.2133,291500.91,625208.63,117420.83,71742.48,94450.53,707321.52,growth,retirement|wealth_growth,32%,affluent_ria_like
HH009837,retired_couple_high_assets_low_income,US,US_RIA,married_or_civil_partner,CA,2015-12-20,2,0,,,163208.0,7313.25,0.5377,0.0,True,69992.97,950.36,678.45,271.9,0.0499,195712.96,644181.82,220762.28,91636.35,21160.77,800073.58,moderate,education,35%,affluent_ria_like
HH009838,secondly_wedded_paying_alimony,US,US_RIA,secondly_wedded,WA,2010-11-22,2,0,,,163208.0,10700.78,0.7868,25818.86,True,145835.02,2621.2,2461.39,159.8,0.181,767316.64,721169.76,154733.27,114754.77,103084.83,1394810.83,growth,retirement,32%,affluent_ria_like
HH009839,young_dual_income_low_assets,US,US_RIA,married_or_civil_partner,Other,2020-01-11,2,0,,,163741.95,5792.93,0.4245,0.0,False,0.0,0.0,0.0,0.0,0.0,87730.04,398529.62,104042.67,25371.74,0.0,511257.58,growth,education|estate_planning,24%,affluent_ria_like
HH009840,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,CA,2007-10-30,2,2,2015-09-09,2011-11-18,241419.4,6356.56,0.316,0.0,False,0.0,0.0,0.0,0.0,0.0,732919.97,904690.97,132648.64,69909.0,79782.61,1648161.56,moderate,capital_preservation|education|tax_optimization,35%,affluent_ria_like
HH009841,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,Other,2024-10-20,2,1,2005-01-09,2005-01-09,163208.0,7762.5,0.5707,0.0,False,0.0,0.0,0.0,0.0,0.0,648853.9,807849.15,244590.29,70451.26,138587.07,1516711.5,growth,income|wealth_growth,35%,affluent_ria_like
HH009842,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,Other,2022-05-05,2,1,2018-04-17,2018-04-17,220016.69,11878.49,0.6479,0.0,True,91349.9,3120.55,3120.55,0.0,0.1702,326581.46,1055106.05,207886.88,146058.12,24927.97,1336440.88,aggressive,education|estate_planning,35%,affluent_ria_like
HH009843,divorced,US,US_RIA,divorced,Other,2010-01-05,1,0,,,163208.0,6696.37,0.4924,0.0,False,0.0,0.0,0.0,0.0,0.0,272400.61,462174.94,82457.88,26829.83,80407.37,757822.07,growth,education|retirement|tax_optimization,37%,affluent_ria_like
HH009844,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,FL,2021-02-28,2,0,,,163405.6,7233.81,0.5312,0.0,True,4722.86,320.37,0.0,320.37,0.0,237074.7,517565.27,155338.77,48485.78,68932.1,773554.38,conservative,retirement|tax_optimization,32%,affluent_ria_like
HH009845,financially_stressed_with_debt,US,US_RIA,married_or_civil_partner,FL,2025-05-24,2,0,,,247834.85,19620.26,0.95,0.0,True,88612.75,9976.77,8738.58,1238.19,0.4231,70171.21,369570.47,104875.59,49663.08,45924.15,369559.07,conservative,tax_optimization,37%,affluent_ria_like
HH009846,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,Other,2022-08-10,2,5,2020-10-18,2009-04-26,285823.59,10154.28,0.4263,0.0,True,362846.66,4734.0,4734.0,0.0,0.1988,666202.26,1137269.0,344547.88,112113.67,128990.22,1454641.27,growth,capital_preservation|income|wealth_growth,35%,affluent_ria_like
HH009847,family_with_mortgage_and_children,US,US_RIA,married_or_civil_partner,IL,2018-02-03,2,3,2019-10-13,2011-09-28,163208.0,12920.63,0.95,0.0,True,211366.09,6539.7,5646.23,893.48,0.4151,290748.08,648431.41,121300.02,37731.24,108710.38,770944.16,growth,retirement,35%,affluent_ria_like
HH009848,pre_retirement_wealthy,US,US_RIA,married_or_civil_partner,Other,2024-03-31,2,0,,,328426.69,13313.63,0.4865,0.0,True,77424.71,2980.47,2980.47,0.0,0.1089,589802.96,1503266.17,263750.13,92178.19,36984.66,2122043.42,moderate,capital_preservation|income,37%,affluent_ria_like
HH009849,pre_retirement_wealthy,US,US_RIA,married_or_civil_partner,Other,2016-07-13,2,0,,,163208.0,6622.47,0.4869,0.0,False,0.0,0.0,0.0,0.0,0.0,342618.62,673259.66,182455.49,40357.28,115467.91,1035912.16,aggressive,retirement|wealth_growth,35%,affluent_ria_like
HH009850,affluent_couple_brokerage_and_pensions,US,US_RIA,married_or_civil_partner,CA,2013-03-19,2,3,2019-06-02,2006-12-08,331788.34,12133.25,0.4388,0.0,False,0.0,0.0,0.0,0.0,0.0,366344.19,888459.09,255511.38,69775.29,89053.65,1287230.7,growth,income,37%,affluent_ria_like
HH009851,financially_stressed_with_debt,US,US_RIA,married_or_civil_partner,Other,2007-01-04,2,0,,,192832.3,15265.89,0.95,0.0,True,141189.42,7069.96,5290.17,1779.79,0.3292,168314.58,367008.32,85025.39,35406.79,46305.81,408800.09,moderate,capital_preservation|estate_planning|tax_optimization,35%,affluent_ria_like
HH009852,pre_retirement_wealthy,US,US_RIA,married_or_civil_partner,Other,2021-02-03,2,0,,,270202.09,13787.23,0.6123,0.0,True,74243.16,1457.16,1457.16,0.0,0.0647,1078797.05,1502157.33,314725.27,172135.66,129063.39,2548018.52,conservative,capital_preservation|tax_optimization|wealth_growth,32%,affluent_ria_like
HH009853,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,NJ,2019-10-17,2,0,,,357871.11,26417.46,0.8858,0.0,True,581573.74,10365.78,10365.78,0.0,0.3476,1184678.51,1090754.89,296135.18,166856.6,157079.05,1776650.8,moderate,capital_preservation|income,32%,affluent_ria_like
HH009854,retired_couple_high_assets_low_income,US,US_RIA,married_or_civil_partner,NC,2010-04-26,2,0,,,163208.0,6231.18,0.4582,0.0,True,89238.62,1250.31,1250.31,0.0,0.0919,805227.19,853349.31,300777.93,136438.56,147469.97,1583022.1,moderate,retirement,35%,affluent_ria_like
HH009855,one_high_earner_one_low_earner,US,US_RIA,married_or_civil_partner,Other,2010-06-22,2,0,,,231958.88,8069.12,0.4174,0.0,False,0.0,0.0,0.0,0.0,0.0,268565.51,894709.7,290058.7,129843.63,139509.31,1191440.06,aggressive,retirement,35%,affluent_ria_like
HH009856,retired_couple_high_assets_low_income,US,US_RIA,married_or_civil_partner,Other,2019-10-18,2,0,,,163208.0,9942.11,0.731,0.0,True,10564.14,592.54,592.54,0.0,0.0436,259866.3,939002.1,340667.95,63131.55,110393.22,1260562.68,moderate,estate_planning,32%,affluent_ria_like
