liability_id,household_id,type,monthly_cost,outstanding,interest_rate,final_payment_date
HH004216_L1,HH004216,mortgage,19557.67,263156.73,6.64,2032-02-17
HH004216_L2,HH004216,credit_card,869.55,21423.65,19.45,
HH004217_L1,HH004217,mortgage,259.27,5141.81,6.11,2028-03-16
HH004218_L1,HH004218,mortgage,7561.67,286110.41,6.98,2029-09-16
HH004219_L1,HH004219,mortgage,6056.5,180086.64,3.07,2034-12-25
HH004220_L2,HH004220,loan,427.38,6799.39,21.55,2028-05-11
HH004221_L2,HH004221,loan,177.23,1496.17,19.0,2031-05-28
HH004224_L1,HH004224,mortgage,2410.32,203429.76,5.59,2033-10-27
HH004225_L1,HH004225,mortgage,4165.4,304178.19,3.21,2034-05-30
HH004226_L1,HH004226,mortgage,6470.98,96193.81,3.71,2039-06-20
HH004226_L2,HH004226,credit_card,714.07,22233.2,23.04,
HH004228_L1,HH004228,mortgage,976.91,149031.24,5.8,2041-10-17
HH004228_L2,HH004228,loan,174.97,2974.07,19.22,2030-06-15
HH004229_L2,HH004229,loan,334.46,3881.12,16.41,2032-04-07
HH004230_L1,HH004230,mortgage,6600.62,154455.24,5.2,2056-01-06
HH004230_L2,HH004230,credit_card,1450.03,42276.85,26.56,
HH004231_L1,HH004231,mortgage,598.88,87252.16,5.04,2040-08-19
HH004233_L1,HH004233,mortgage,8187.61,944023.1,4.22,2038-05-28
HH004234_L1,HH004234,mortgage,1174.61,166038.2,4.41,2041-05-17
HH004234_L2,HH004234,loan,654.89,7143.65,21.68,2032-11-24
HH004235_L2,HH004235,loan,1723.07,28211.55,19.01,2032-10-22
HH004238_L1,HH004238,mortgage,2300.75,35001.24,4.45,2036-09-01
HH004238_L2,HH004238,credit_card,372.08,12709.29,15.27,
HH004240_L1,HH004240,mortgage,2894.74,39486.2,5.92,2027-08-28
HH004242_L1,HH004242,mortgage,2324.77,69434.11,4.8,2029-05-09
HH004243_L1,HH004243,mortgage,5326.81,190210.35,5.76,2035-06-07
HH004245_L1,HH004245,mortgage,12374.74,164161.34,4.91,2041-12-15
HH004245_L2,HH004245,credit_card,432.87,8201.85,15.11,
HH004248_L1,HH004248,mortgage,224.97,18056.66,4.72,2034-09-30
HH004250_L1,HH004250,mortgage,4916.38,587975.05,5.55,2038-06-17
HH004251_L1,HH004251,mortgage,12605.34,89757.43,5.26,2054-10-03
HH004251_L2,HH004251,credit_card,1590.18,52850.0,16.72,
HH004252_L1,HH004252,mortgage,1701.07,227744.66,5.64,2039-09-07
HH004253_L1,HH004253,mortgage,1972.14,256377.3,3.87,2038-12-30
HH004253_L2,HH004253,loan,1378.62,10493.7,21.43,2030-06-27
HH004254_L1,HH004254,mortgage,849.21,76417.93,4.71,2036-02-09
HH004256_L2,HH004256,loan,179.37,1828.52,14.19,2030-04-16
HH004257_L1,HH004257,mortgage,4325.53,156070.55,6.17,2030-04-17
HH004259_L1,HH004259,mortgage,1365.99,167325.78,6.31,2039-06-17
HH004260_L1,HH004260,mortgage,3784.44,141429.35,6.06,2030-06-04
HH004262_L2,HH004262,loan,251.6,3018.36,11.44,2032-08-03
HH004264_L1,HH004264,mortgage,1714.15,264001.1,4.86,2042-01-02
HH004265_L1,HH004265,mortgage,7186.94,269281.4,5.57,2029-08-03
HH004267_L1,HH004267,mortgage,6391.65,66588.26,5.85,2046-10-14
HH004267_L2,HH004267,credit_card,961.81,19738.87,19.18,
HH004268_L1,HH004268,mortgage,4153.44,170214.3,4.51,2030-03-02
HH004268_L2,HH004268,loan,297.68,1619.89,8.53,2033-03-13
HH004269_L1,HH004269,mortgage,1367.91,24548.84,4.27,2040-05-13
HH004269_L2,HH004269,credit_card,1017.96,32402.06,10.81,
HH004272_L1,HH004272,mortgage,3743.56,154489.75,2.9,2029-12-16
HH004272_L2,HH004272,loan,195.34,966.05,18.67,2029-02-11
HH004275_L1,HH004275,mortgage,1419.05,241856.07,4.24,2041-12-30
HH004276_L1,HH004276,mortgage,1705.36,153424.81,7.73,2034-08-19
HH004278_L1,HH004278,mortgage,4293.6,514768.98,4.43,2038-03-10
HH004279_L1,HH004279,mortgage,4063.03,102508.39,3.0,2041-06-05
HH004280_L1,HH004280,mortgage,859.89,131885.94,6.31,2040-09-18
HH004283_L1,HH004283,mortgage,2304.88,45977.65,5.04,2051-06-26
HH004283_L2,HH004283,loan,482.45,3841.08,12.26,2031-09-02
HH004284_L1,HH004284,mortgage,5087.81,109860.1,4.53,2033-12-15
HH004284_L2,HH004284,loan,227.84,3559.09,18.92,2028-08-02
HH004285_L1,HH004285,mortgage,2137.98,66611.9,5.12,2050-12-02
HH004288_L1,HH004288,mortgage,3220.51,103330.99,3.45,2039-07-10
HH004288_L2,HH004288,loan,395.56,3752.24,26.2,2027-08-18
HH004290_L1,HH004290,mortgage,10739.09,298604.15,4.97,2029-04-28
HH004290_L2,HH004290,loan,174.45,2949.79,13.44,2031-03-15
HH004291_L1,HH004291,mortgage,721.81,167453.37,5.54,2048-02-29
HH004291_L2,HH004291,loan,224.78,2053.88,28.82,2030-01-15
HH004292_L1,HH004292,mortgage,2590.62,75707.16,4.89,2029-07-04
HH004292_L2,HH004292,loan,261.09,2192.58,22.01,2030-02-01
HH004295_L1,HH004295,mortgage,6613.14,20315.25,4.54,2035-12-26
HH004295_L2,HH004295,credit_card,503.76,16517.33,23.03,
HH004296_L1,HH004296,mortgage,3071.35,149037.16,5.38,2031-07-15
HH004297_L1,HH004297,mortgage,3298.44,73775.36,3.5,2028-09-10
HH004298_L2,HH004298,loan,166.96,956.08,26.21,2027-12-17
HH004299_L1,HH004299,mortgage,1664.74,36112.91,6.43,2035-03-15
HH004299_L2,HH004299,credit_card,328.2,6575.12,14.48,
HH004300_L2,HH004300,loan,362.28,5775.59,12.88,2031-04-09
HH004301_L1,HH004301,mortgage,5502.11,386044.28,4.03,2032-10-06
HH004301_L2,HH004301,loan,345.81,3815.63,17.74,2028-09-19
HH004302_L1,HH004302,mortgage,1397.15,48223.67,4.74,2030-02-10
HH004302_L2,HH004302,loan,103.99,1622.31,18.34,2028-03-25
HH004306_L1,HH004306,mortgage,961.5,150493.11,5.6,2042-08-19
HH004308_L1,HH004308,mortgage,4063.29,210661.72,4.11,2031-11-30
HH004311_L1,HH004311,mortgage,3388.13,95024.09,4.37,2029-04-28
HH004314_L1,HH004314,mortgage,1211.88,181608.73,5.08,2041-02-08
HH004315_L1,HH004315,mortgage,3244.29,139421.74,4.63,2030-05-11
HH004317_L2,HH004317,loan,945.76,12515.91,19.05,2029-07-18
HH004318_L2,HH004318,loan,494.89,2940.98,14.53,2032-04-06
HH004319_L1,HH004319,mortgage,1478.64,182330.33,3.04,2037-10-08
HH004320_L1,HH004320,mortgage,1269.55,70119.66,5.49,2032-03-29
HH004320_L2,HH004320,loan,334.36,2984.65,24.42,2028-08-09
HH004321_L1,HH004321,mortgage,2374.88,285911.68,5.06,2038-04-28
HH004322_L1,HH004322,mortgage,3228.73,480712.56,3.6,2041-04-06
HH004322_L2,HH004322,loan,583.17,8805.55,27.66,2032-06-06
HH004323_L1,HH004323,mortgage,846.68,36356.5,4.54,2030-07-10
HH004323_L2,HH004323,loan,166.32,1196.07,8.53,2028-07-31
HH004324_L1,HH004324,mortgage,1097.16,58475.89,4.75,2031-11-02
HH004325_L1,HH004325,mortgage,13325.23,207146.71,5.41,2035-12-26
HH004325_L2,HH004325,credit_card,998.3,12656.01,10.78,
HH004330_L1,HH004330,mortgage,18362.73,727942.05,4.89,2030-05-07
HH004331_L2,HH004331,loan,196.5,2872.84,9.04,2032-05-15
HH004333_L1,HH004333,mortgage,2621.91,79376.64,3.66,2029-05-27
HH004333_L2,HH004333,loan,57.89,805.49,17.24,2029-10-17
HH004334_L1,HH004334,mortgage,4402.87,191152.66,3.64,2030-05-30
HH004336_L1,HH004336,mortgage,3498.86,40147.73,6.49,2056-01-30
HH004336_L2,HH004336,loan,411.18,2746.91,18.7,2029-11-30
HH004337_L1,HH004337,mortgage,13979.47,315427.54,5.78,2051-01-30
HH004338_L1,HH004338,mortgage,6994.96,354880.46,4.62,2040-02-19
HH004339_L2,HH004339,loan,308.4,1313.77,17.85,2030-08-29
HH004341_L1,HH004341,mortgage,3119.19,122353.73,5.92,2030-05-31
HH004341_L2,HH004341,loan,203.67,2050.91,24.7,2032-01-10
HH004342_L1,HH004342,mortgage,5156.31,178948.47,3.84,2029-05-12
HH004344_L1,HH004344,mortgage,4231.34,54250.2,6.18,2054-11-04
HH004345_L1,HH004345,mortgage,454.1,37209.26,6.5,2034-09-01
HH004345_L2,HH004345,loan,341.51,2269.5,15.08,2029-07-05
HH004347_L1,HH004347,mortgage,645.33,29072.68,3.28,2030-10-28
HH004349_L1,HH004349,mortgage,6931.34,219346.63,3.08,2029-06-14
HH004351_L1,HH004351,mortgage,2867.94,72598.74,7.37,2036-07-05
HH004351_L2,HH004351,loan,144.55,1349.23,24.93,2032-11-11
HH004352_L1,HH004352,mortgage,2275.3,118921.45,6.91,2032-02-02
HH004353_L1,HH004353,mortgage,4140.05,328726.28,6.01,2033-10-09
HH004354_L1,HH004354,mortgage,129.21,1390.82,5.07,2027-06-29
HH004354_L2,HH004354,loan,110.5,1447.86,20.99,2032-01-30
HH004355_L1,HH004355,mortgage,1358.26,75318.57,5.57,2031-05-18
HH004355_L2,HH004355,loan,272.97,4174.66,20.82,2033-01-05
HH004356_L1,HH004356,mortgage,12743.6,37356.27,3.87,2043-05-06
HH004356_L2,HH004356,credit_card,822.2,17730.28,24.16,
HH004357_L1,HH004357,mortgage,1007.98,139400.24,5.87,2040-05-31
HH004359_L1,HH004359,mortgage,3153.08,89518.4,4.8,2028-10-17
HH004359_L2,HH004359,loan,198.0,3074.53,23.18,2028-07-01
HH004360_L1,HH004360,mortgage,1328.37,97552.46,6.2,2033-06-07
HH004360_L2,HH004360,loan,221.55,2231.98,15.3,2032-03-24
HH004361_L1,HH004361,mortgage,2622.5,140654.27,5.01,2031-08-15
HH004362_L1,HH004362,mortgage,852.39,74134.65,5.13,2034-03-08
HH004363_L1,HH004363,mortgage,7312.02,234124.05,6.12,2029-07-08
HH004364_L1,HH004364,mortgage,2420.91,140012.39,4.75,2032-02-08
HH004364_L2,HH004364,loan,373.9,2326.65,27.12,2030-10-26
HH004365_L1,HH004365,mortgage,1310.51,116967.51,5.07,2035-10-18
HH004367_L1,HH004367,mortgage,1372.08,91216.3,5.35,2032-10-24
HH004368_L1,HH004368,mortgage,270.19,51529.48,6.81,2045-11-02
HH004369_L1,HH004369,mortgage,4607.96,198950.61,5.23,2030-09-14
HH004371_L1,HH004371,mortgage,7777.4,345600.49,5.29,2030-03-22
HH004373_L1,HH004373,mortgage,3183.94,51121.88,6.26,2027-11-09
HH004373_L2,HH004373,loan,424.43,2668.28,17.51,2029-09-23
HH004374_L1,HH004374,mortgage,5286.88,95886.48,4.57,2041-09-03
HH004374_L2,HH004374,credit_card,1278.15,43888.61,9.23,
HH004376_L2,HH004376,loan,325.11,5731.12,28.37,2029-05-23
HH004377_L1,HH004377,mortgage,387.24,10667.24,4.08,2029-02-08
HH004378_L1,HH004378,mortgage,1954.11,100443.72,5.5,2030-12-28
HH004379_L1,HH004379,mortgage,1614.24,106963.24,5.05,2032-11-02
HH004380_L1,HH004380,mortgage,2073.26,150160.34,4.89,2033-05-31
HH004381_L1,HH004381,mortgage,562.4,120914.74,4.67,2045-12-26
HH004383_L2,HH004383,loan,247.42,3863.72,21.5,2027-06-27
HH004384_L1,HH004384,mortgage,2482.85,258005.82,3.73,2037-05-06
HH004384_L2,HH004384,loan,831.42,11922.54,14.39,2028-07-18
HH004386_L1,HH004386,mortgage,1992.96,68784.65,5.22,2029-08-22
HH004388_L2,HH004388,loan,672.52,11869.75,13.08,2028-05-26
HH004389_L2,HH004389,loan,966.67,8841.85,23.98,2032-10-21
HH004391_L1,HH004391,mortgage,4982.89,310233.41,3.79,2031-12-15
HH004391_L2,HH004391,loan,220.62,1126.66,19.6,2030-04-10
HH004392_L2,HH004392,loan,734.75,11982.77,10.08,2032-02-24
HH004393_L1,HH004393,mortgage,3512.79,118452.46,2.99,2029-12-23
HH004396_L1,HH004396,mortgage,4315.72,14647.11,4.99,2043-04-14
HH004396_L2,HH004396,credit_card,980.59,21070.66,15.48,
HH004397_L1,HH004397,mortgage,9852.29,68931.82,3.61,2048-11-22
HH004397_L2,HH004397,credit_card,1463.99,50166.25,21.61,
HH004400_L1,HH004400,mortgage,648.52,21795.85,5.07,2029-12-24
HH004401_L1,HH004401,mortgage,5108.46,266963.16,6.59,2031-01-21
HH004401_L2,HH004401,loan,469.41,7990.27,8.66,2032-11-02
HH004404_L1,HH004404,mortgage,4152.94,196383.58,4.85,2051-08-13
HH004405_L1,HH004405,mortgage,3986.39,146700.92,7.65,2030-02-11
HH004405_L2,HH004405,loan,570.59,5668.96,20.89,2033-03-09
HH004407_L1,HH004407,mortgage,1618.29,37915.97,5.34,2053-07-26
HH004407_L2,HH004407,credit_card,301.61,11219.64,26.71,
HH004408_L1,HH004408,mortgage,5337.2,447605.78,3.93,2035-03-17
HH004409_L1,HH004409,mortgage,3632.59,93323.88,4.4,2048-02-19
HH004412_L2,HH004412,loan,852.37,10808.83,20.02,2027-05-11
HH004413_L1,HH004413,mortgage,3308.42,62175.46,6.9,2031-10-28
HH004413_L2,HH004413,credit_card,1144.79,44395.2,9.81,
HH004414_L1,HH004414,mortgage,3295.11,201360.38,3.38,2032-03-05
HH004414_L2,HH004414,loan,400.25,3003.56,12.82,2028-10-21
HH004415_L1,HH004415,mortgage,8502.67,45481.01,3.53,2029-09-29
HH004415_L2,HH004415,credit_card,527.18,10001.05,20.37,
HH004416_L1,HH004416,mortgage,3479.22,53253.13,5.32,2047-03-19
HH004416_L2,HH004416,credit_card,1404.97,19345.27,22.1,
HH004418_L1,HH004418,mortgage,4994.59,266870.68,5.02,2031-03-27
HH004418_L2,HH004418,loan,606.61,10224.24,27.99,2029-04-28
HH004419_L1,HH004419,mortgage,2045.14,166757.88,4.02,2033-10-15
HH004420_L1,HH004420,mortgage,2771.53,98292.21,5.14,2029-11-14
HH004421_L1,HH004421,mortgage,5267.94,237253.16,6.35,2030-11-02
HH004424_L1,HH004424,mortgage,3055.71,185136.48,5.59,2032-11-25
HH004426_L1,HH004426,mortgage,2947.6,120954.73,5.46,2030-01-01
HH004427_L1,HH004427,mortgage,2922.95,91857.85,4.96,2029-02-18
HH004427_L2,HH004427,credit_card,662.63,23868.17,26.85,
HH004429_L1,HH004429,mortgage,1986.91,61160.88,8.01,2029-05-10
HH004429_L2,HH004429,credit_card,799.22,15819.13,10.45,
HH004430_L1,HH004430,mortgage,2897.47,187719.79,3.93,2032-05-04
HH004432_L1,HH004432,mortgage,2192.73,124965.94,4.06,2042-07-03
HH004434_L1,HH004434,mortgage,8004.41,127707.3,5.65,2043-02-15
HH004434_L2,HH004434,credit_card,576.79,23031.37,24.51,
HH004435_L1,HH004435,mortgage,4694.01,233754.75,6.63,2030-12-17
HH004437_L1,HH004437,mortgage,847.33,31866.24,4.15,2029-12-05
HH004438_L1,HH004438,mortgage,3210.82,114049.03,4.82,2029-08-22
HH004439_L1,HH004439,mortgage,4804.12,176954.29,3.82,2029-11-17
HH004440_L1,HH004440,mortgage,1795.04,86281.44,5.61,2030-12-24
HH004441_L1,HH004441,mortgage,8126.16,216598.23,3.65,2038-04-27
HH004442_L1,HH004442,mortgage,5323.94,260314.23,4.75,2030-12-31
HH004443_L1,HH004443,mortgage,2058.15,110896.48,4.89,2031-09-15
HH004443_L2,HH004443,loan,307.13,1899.45,20.58,2032-06-12
HH004444_L1,HH004444,mortgage,4103.14,25704.92,5.29,2030-08-15
HH004444_L2,HH004444,credit_card,778.68,8899.6,20.09,
HH004445_L1,HH004445,mortgage,3971.23,212569.95,4.56,2031-12-01
HH004447_L2,HH004447,loan,69.49,636.04,27.58,2031-03-18
HH004448_L1,HH004448,mortgage,6322.08,148553.4,4.25,2035-05-24
HH004448_L2,HH004448,credit_card,1232.57,46498.0,13.66,
HH004450_L1,HH004450,mortgage,5801.44,218773.33,5.44,2029-09-24
HH004452_L1,HH004452,mortgage,1588.85,278673.82,5.31,2045-07-07
HH004452_L2,HH004452,loan,359.73,2960.57,24.85,2028-06-25
HH004453_L1,HH004453,mortgage,904.17,75766.67,4.39,2035-05-26
HH004453_L2,HH004453,loan,430.42,1836.96,19.87,2028-06-13
HH004454_L1,HH004454,mortgage,8267.14,171554.01,5.65,2046-04-09
HH004454_L2,HH004454,loan,243.51,1059.89,14.51,2028-02-29
HH004455_L1,HH004455,mortgage,3326.31,172604.17,5.44,2031-11-04
HH004456_L1,HH004456,mortgage,1213.8,90051.47,4.88,2032-12-22
HH004457_L1,HH004457,mortgage,3039.37,78506.35,6.45,2032-10-15
HH004457_L2,HH004457,loan,487.21,8172.81,15.52,2032-12-28
HH004459_L1,HH004459,mortgage,2328.44,125324.69,5.2,2031-05-07
HH004459_L2,HH004459,loan,760.08,5516.68,16.56,2031-03-31
HH004460_L1,HH004460,mortgage,5675.47,114580.28,4.38,2041-04-22
HH004460_L2,HH004460,credit_card,521.27,6705.2,8.93,
HH004461_L1,HH004461,mortgage,1738.45,145955.8,4.17,2034-08-03
HH004461_L2,HH004461,loan,597.07,9120.6,13.11,2030-06-25
HH004462_L1,HH004462,mortgage,5743.34,38443.25,6.56,2048-12-22
HH004462_L2,HH004462,credit_card,1153.38,16162.11,9.23,
HH004463_L2,HH004463,loan,128.23,1366.53,24.43,2031-10-03
HH004465_L1,HH004465,mortgage,1393.29,195631.91,4.91,2040-08-27
HH004466_L1,HH004466,mortgage,4988.2,524763.79,5.76,2035-12-31
HH004467_L1,HH004467,mortgage,3216.1,106327.09,4.1,2029-07-22
HH004469_L2,HH004469,loan,351.22,2400.56,8.11,2028-11-12
HH004470_L1,HH004470,mortgage,1812.5,278413.56,5.31,2043-03-05
HH004471_L2,HH004471,loan,276.3,3425.31,16.2,2029-01-16
HH004473_L1,HH004473,mortgage,2388.5,277706.13,4.32,2036-08-12
HH004475_L1,HH004475,mortgage,2446.43,55308.95,5.2,2030-02-15
HH004475_L2,HH004475,credit_card,641.06,23272.69,15.4,
HH004476_L1,HH004476,mortgage,3422.03,94240.29,5.11,2032-08-08
HH004477_L1,HH004477,mortgage,5443.21,17988.4,4.22,2034-05-27
HH004477_L2,HH004477,credit_card,318.05,6990.64,27.09,
HH004478_L1,HH004478,mortgage,6765.85,241008.03,3.54,2054-02-08
HH004480_L2,HH004480,loan,283.68,3241.46,25.56,2030-10-16
HH004482_L1,HH004482,mortgage,10400.34,136557.19,4.05,2030-11-28
HH004482_L2,HH004482,credit_card,906.92,17565.56,9.6,
HH004484_L1,HH004484,mortgage,1859.12,56461.22,5.71,2048-09-08
HH004485_L1,HH004485,mortgage,4577.84,15024.01,5.06,2040-04-30
HH004485_L2,HH004485,credit_card,793.01,8757.62,16.99,
HH004487_L1,HH004487,mortgage,2076.36,192825.89,4.13,2034-09-03
HH004488_L1,HH004488,mortgage,12233.51,93666.4,4.65,2051-05-03
HH004488_L2,HH004488,credit_card,885.16,10550.63,9.13,
HH004489_L1,HH004489,mortgage,2903.44,191173.55,3.76,2032-05-28
HH004491_L2,HH004491,loan,104.96,969.99,17.87,2033-04-03
HH004493_L1,HH004493,mortgage,2842.15,110726.67,5.22,2030-03-28
HH004494_L2,HH004494,loan,95.39,1361.37,15.11,2028-05-25
HH004495_L1,HH004495,mortgage,2483.12,123222.53,4.94,2031-06-20
HH004495_L2,HH004495,loan,219.36,2427.15,10.93,2029-11-07
HH004497_L1,HH004497,mortgage,2016.1,35506.67,3.78,2028-03-13
HH004499_L1,HH004499,mortgage,3034.99,172636.01,5.51,2032-08-11
HH004499_L2,HH004499,loan,139.94,1077.53,20.31,2030-11-06
HH004501_L1,HH004501,mortgage,4001.66,152001.04,5.79,2029-10-12
HH004502_L1,HH004502,mortgage,8859.55,276588.28,4.93,2041-05-22
HH004503_L1,HH004503,mortgage,8694.99,628879.71,4.29,2032-11-24
HH004504_L1,HH004504,mortgage,3201.06,192896.11,5.86,2031-10-03
HH004505_L1,HH004505,mortgage,5673.03,190412.54,5.15,2052-08-14
HH004506_L1,HH004506,mortgage,1591.33,117404.64,4.74,2034-02-10
HH004507_L1,HH004507,mortgage,983.9,89022.31,4.62,2035-02-07
HH004508_L1,HH004508,mortgage,892.28,178561.45,6.55,2044-06-09
HH004509_L1,HH004509,mortgage,2298.7,99960.91,4.57,2030-06-30
HH004511_L1,HH004511,mortgage,983.68,24688.24,5.48,2028-08-14
HH004511_L2,HH004511,loan,138.66,1542.8,20.42,2032-06-07
HH004513_L1,HH004513,mortgage,3008.53,155623.4,5.3,2030-11-05
HH004515_L1,HH004515,mortgage,4121.77,31825.21,5.41,2045-12-26
HH004515_L2,HH004515,credit_card,584.88,13460.17,10.2,
HH004517_L1,HH004517,mortgage,1947.06,61903.77,5.41,2029-08-11
HH004517_L2,HH004517,loan,144.57,2361.95,14.86,2031-02-23
HH004519_L1,HH004519,mortgage,2630.16,112394.09,4.75,2037-04-11
HH004519_L2,HH004519,loan,1099.05,4684.92,26.43,2030-05-23
HH004520_L1,HH004520,mortgage,4575.16,133332.73,4.61,2030-12-02
HH004522_L1,HH004522,mortgage,2824.72,89088.34,6.1,2029-08-03
HH004524_L1,HH004524,mortgage,1831.18,121401.41,5.13,2032-07-19
HH004524_L2,HH004524,loan,806.66,13887.91,19.67,2031-07-03
HH004525_L1,HH004525,mortgage,2942.45,173782.4,6.17,2031-08-14
HH004527_L1,HH004527,mortgage,4813.43,289257.71,4.5,2031-08-03
HH004528_L2,HH004528,loan,640.63,5532.77,14.94,2030-04-11
HH004529_L1,HH004529,mortgage,4466.89,101624.53,4.13,2040-06-23
HH004530_L2,HH004530,loan,176.12,2001.33,9.16,2031-12-07
HH004531_L1,HH004531,mortgage,4742.62,233385.78,5.32,2030-12-17
HH004535_L1,HH004535,mortgage,3124.55,40156.2,5.66,2042-03-02
HH004535_L2,HH004535,credit_card,1146.98,19881.12,20.36,
HH004536_L1,HH004536,mortgage,405.36,38614.62,6.4,2035-03-02
HH004537_L2,HH004537,loan,151.88,1325.05,24.67,2029-11-23
HH004539_L1,HH004539,mortgage,4798.23,314663.04,3.4,2033-03-03
HH004540_L2,HH004540,loan,766.61,5466.0,12.89,2029-06-08
HH004541_L2,HH004541,loan,203.28,3456.63,26.78,2031-10-18
HH004544_L2,HH004544,loan,198.09,2916.71,18.97,2030-07-09
HH004545_L1,HH004545,mortgage,3774.04,691720.62,4.94,2045-04-14
HH004548_L1,HH004548,mortgage,4177.37,66296.94,5.59,2045-01-27
HH004548_L2,HH004548,credit_card,608.31,7925.95,20.7,
HH004549_L1,HH004549,mortgage,170.42,4456.01,6.45,2029-01-31
HH004550_L1,HH004550,mortgage,2829.16,123392.91,5.67,2030-04-23
HH004551_L2,HH004551,loan,359.71,2446.67,9.36,2030-11-27
HH004552_L1,HH004552,mortgage,3147.13,104911.79,2.94,2029-05-27
HH004557_L1,HH004557,mortgage,1983.03,252297.72,6.32,2039-05-22
HH004558_L2,HH004558,loan,292.45,2451.88,11.71,2027-06-24
HH004559_L1,HH004559,mortgage,237.42,14794.56,4.08,2032-02-28
HH004559_L2,HH004559,loan,1822.17,23098.93,9.98,2029-01-17
HH004561_L1,HH004561,mortgage,4220.65,81049.19,4.14,2045-03-22
HH004562_L1,HH004562,mortgage,913.75,100822.37,5.34,2036-01-25
HH004564_L2,HH004564,loan,151.3,1367.45,22.09,2028-10-19
HH004565_L1,HH004565,mortgage,3350.64,32554.54,4.13,2050-01-08
HH004565_L2,HH004565,credit_card,1145.87,44913.22,14.53,
HH004566_L2,HH004566,loan,403.88,4119.53,16.08,2029-08-04
HH004567_L1,HH004567,mortgage,5199.3,60418.52,5.47,2055-10-11
HH004567_L2,HH004567,credit_card,1942.47,39296.14,19.61,
HH004569_L1,HH004569,mortgage,2093.24,110766.01,6.24,2030-12-22
HH004570_L1,HH004570,mortgage,1940.46,84728.46,2.5,2030-10-11
HH004572_L1,HH004572,mortgage,1851.12,166302.04,5.23,2035-11-06
HH004573_L2,HH004573,loan,150.69,1739.59,15.66,2027-08-13
HH004575_L1,HH004575,mortgage,1648.44,54218.56,5.92,2031-06-19
HH004576_L1,HH004576,mortgage,1396.99,36464.87,4.82,2029-12-09
HH004577_L1,HH004577,mortgage,2360.38,224858.54,4.56,2036-02-04
HH004580_L2,HH004580,loan,231.65,3447.56,20.83,2030-06-09
HH004581_L1,HH004581,mortgage,2509.87,129597.8,4.95,2031-07-17
HH004581_L2,HH004581,loan,81.33,965.73,9.95,2030-06-26
HH004582_L2,HH004582,loan,315.81,3330.1,16.21,2031-05-27
HH004583_L2,HH004583,loan,252.22,3607.95,19.09,2032-12-27
HH004584_L1,HH004584,mortgage,952.38,123550.04,5.86,2039-09-14
HH004584_L2,HH004584,loan,169.76,2799.27,9.9,2030-09-05
HH004587_L1,HH004587,mortgage,1463.85,83841.01,2.57,2031-08-08
HH004588_L1,HH004588,mortgage,3962.01,210575.56,4.77,2030-12-30
HH004590_L2,HH004590,loan,129.12,632.94,24.62,2032-06-04
HH004591_L1,HH004591,mortgage,6594.84,92455.8,5.17,2031-03-16
HH004596_L1,HH004596,mortgage,1907.27,86448.69,4.59,2030-05-30
HH004597_L1,HH004597,mortgage,2646.3,99997.12,5.17,2029-10-19
HH004597_L2,HH004597,loan,262.54,4598.68,11.36,2027-11-24
HH004598_L2,HH004598,loan,258.63,1230.39,17.4,2029-10-07
HH004599_L2,HH004599,loan,335.8,2148.29,16.31,2033-03-27
HH004600_L1,HH004600,mortgage,3396.27,133756.96,2.83,2030-03-05
HH004601_L2,HH004601,loan,282.17,1147.91,15.41,2028-09-05
HH004602_L1,HH004602,mortgage,1622.42,58299.56,4.72,2029-06-21
HH004603_L1,HH004603,mortgage,1010.43,156650.09,3.39,2040-12-01
HH004604_L1,HH004604,mortgage,2537.7,61741.44,5.05,2030-11-24
HH004605_L2,HH004605,loan,405.3,5879.76,28.31,2032-08-14
HH004608_L1,HH004608,mortgage,1578.07,72456.74,2.53,2031-03-24
HH004608_L2,HH004608,loan,159.22,2486.39,10.81,2028-10-21
HH004610_L2,HH004610,loan,224.82,3674.37,14.65,2031-11-10
HH004613_L1,HH004613,mortgage,1449.42,243517.23,4.81,2042-09-14
HH004614_L1,HH004614,mortgage,1134.27,56112.01,3.59,2030-10-01
HH004615_L1,HH004615,mortgage,2132.15,167223.17,5.79,2033-03-11
HH004615_L2,HH004615,loan,242.77,1802.32,19.03,2028-01-07
HH004616_L1,HH004616,mortgage,4802.03,90882.01,2.5,2038-09-18
HH004616_L2,HH004616,credit_card,666.52,24195.54,13.54,
HH004619_L1,HH004619,mortgage,1744.0,444666.74,6.07,2054-01-25
HH004621_L1,HH004621,mortgage,1556.45,49865.95,6.83,2029-05-03
HH004621_L2,HH004621,loan,437.9,4959.03,9.67,2029-01-04
HH004622_L1,HH004622,mortgage,2794.19,296749.45,4.74,2035-12-08
HH004623_L2,HH004623,loan,206.23,2899.41,9.39,2027-09-06
HH004624_L1,HH004624,mortgage,1599.87,55985.76,5.4,2029-07-10
HH004624_L2,HH004624,loan,950.33,5515.13,10.79,2031-11-26
HH004625_L1,HH004625,mortgage,2455.0,40392.15,3.82,2055-06-03
HH004627_L1,HH004627,mortgage,1634.82,69148.66,5.29,2030-04-17
